timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1627,1258,928,908,1527,571,450,2522,1850,663,0
2,1629,1270,925,910,1528,571,449,2550,1854,663,0
3,1631,1281,928,908,1528,580,448,2706,1852,664,0
4,1634,1273,926,908,1526,571,443,2767,1851,662,0
5,1630,1290,926,907,1526,571,451,2758,1851,663,0
6,1621,1270,926,907,1526,571,450,2617,1851,663,0
7,1627,1270,926,906,1526,571,450,2512,1850,662,0
8,1615,1270,934,907,1526,572,448,2576,1850,663,0
9,1630,1256,925,908,1526,570,449,2730,1856,661,0
10,1644,1274,924,907,1528,571,450,2773,1849,662,0
11,1630,1271,925,909,1525,572,449,2730,1851,662,0
12,1626,1275,926,907,1526,571,450,2593,1851,662,0
13,1628,1265,925,910,1527,571,450,2522,1850,662,0
14,1643,1275,926,906,1526,572,450,2598,1849,663,0
15,1624,1278,926,906,1526,570,449,2744,1850,662,0
16,1642,1273,926,908,1526,571,450,2776,1849,662,0
17,1596,1270,926,917,1526,571,448,2691,1850,662,0
18,1621,1267,926,908,1526,571,451,2564,1848,662,0
19,1636,1273,918,906,1528,571,450,2531,1848,664,0
20,1629,1276,926,906,1523,572,450,2637,1849,662,0
21,1625,1265,926,907,1527,572,450,2758,1848,662,1
22,1626,1272,926,906,1526,573,450,2776,1849,662,1
23,1633,1276,925,907,1526,571,449,2650,1850,662,1
24,1633,1275,927,906,1528,571,444,2537,1850,662,1
25,1629,1280,926,908,1526,572,449,2550,1848,662,1
26,1626,1264,924,908,1528,573,448,2670,1850,662,1
27,1632,1284,926,907,1525,572,448,2763,1848,662,1
28,1621,1266,925,908,1528,572,449,2782,1847,661,1
29,1627,1274,928,905,1526,569,449,2614,1848,662,1
30,1620,1266,926,907,1526,572,450,2522,1847,662,1
31,1628,1271,926,908,1526,571,449,2574,1849,661,1
32,1630,1258,926,907,1527,571,450,2698,1847,662,1
33,1626,1274,926,906,1526,571,448,2773,1846,662,1
34,1621,1270,926,908,1526,570,449,2771,1847,662,1
35,1629,1286,926,908,1527,571,448,2582,1847,661,1
36,1621,1267,926,907,1517,571,450,2518,1847,660,1
37,1595,1272,924,908,1527,571,448,2610,1848,661,1
38,1638,1272,919,908,1526,571,440,2720,1848,660,1
39,1640,1275,926,915,1526,572,449,2774,1846,662,1
40,1626,1267,923,908,1525,573,448,2733,1845,660,1
41,1630,1274,926,907,1527,571,448,2561,1848,662,1
42,1626,1290,927,906,1526,571,450,2514,1846,662,1
43,1627,1276,926,907,1526,571,449,2641,1847,661,1
44,1615,1272,923,908,1526,570,448,2742,1847,657,1
45,1660,1272,924,904,1526,572,449,2786,1848,660,1
46,1619,1271,925,906,1526,573,450,2702,1848,661,1
47,1628,1270,928,906,1526,572,449,2534,1846,661,1
48,1622,1266,925,908,1523,572,449,2536,1847,660,1
49,1627,1286,924,906,1526,571,449,2670,1846,660,1
50,1626,1272,924,907,1524,573,448,2749,1848,660,1
51,1626,1272,926,907,1527,571,450,2778,1847,660,1
52,1629,1290,925,907,1526,573,449,2658,1847,662,1
53,1627,1278,925,908,1526,571,448,2521,1848,661,1
54,1622,1273,926,907,1526,571,450,2551,1847,660,1
55,1640,1273,920,907,1526,571,440,2699,1848,660,1
56,1624,1276,926,906,1528,571,450,2768,1846,662,1
57,1634,1274,925,907,1526,572,450,2761,1847,659,1
58,1638,1272,926,907,1525,572,445,2624,1848,660,1
59,1616,1272,922,908,1526,573,446,2517,1848,660,1
60,1633,1275,925,907,1526,572,450,2568,1848,659,1
61,1624,1268,924,908,1526,571,450,2728,1847,660,1
62,1622,1270,922,907,1526,573,450,2776,1847,661,1
63,1637,1274,921,908,1526,571,441,2731,1848,661,1
64,1662,1275,925,906,1526,571,451,2597,1849,661,1
65,1638,1275,925,910,1526,571,450,2518,1849,660,1
66,1627,1272,926,907,1526,571,450,2603,1849,659,1
67,1627,1264,926,908,1526,572,450,2743,1848,662,1
68,1613,1269,924,907,1526,571,450,2782,1849,661,1
69,1648,1274,924,908,1526,572,452,2694,1848,659,1
70,1622,1268,926,907,1526,572,451,2568,1849,661,1
71,1634,1276,925,908,1526,571,451,2531,1850,660,1
72,1630,1271,926,907,1526,572,452,2632,1849,660,1
73,1627,1274,925,908,1524,572,451,2759,1850,659,1
74,1615,1271,936,908,1526,571,458,2786,1849,659,1
75,1641,1274,922,908,1525,571,454,2654,1850,660,1
76,1629,1280,924,907,1525,572,451,2539,1847,660,1
77,1614,1271,923,912,1525,573,451,2562,1850,660,1
78,1629,1272,925,909,1525,572,452,2666,1850,660,1
79,1627,1278,923,909,1525,573,450,2769,1850,659,1
80,1624,1276,926,907,1526,572,451,2779,1849,660,1
81,1632,1270,926,907,1526,572,450,2617,1850,660,1
82,1624,1266,926,908,1526,572,451,2526,1849,660,1
83,1633,1282,924,908,1523,572,451,2576,1850,660,1
84,1632,1292,924,908,1526,571,451,2698,1850,659,1
85,1627,1260,925,910,1526,572,451,2779,1850,659,1
86,1610,1274,926,908,1525,573,452,2771,1849,660,1
87,1627,1270,925,909,1525,572,451,2583,1846,661,1
88,1656,1273,923,909,1524,572,452,2516,1850,659,1
89,1603,1269,924,907,1525,572,451,2613,1850,661,1
90,1634,1270,925,910,1517,570,451,2726,1850,659,1
91,1656,1275,925,899,1526,570,453,2785,1851,659,1
92,1628,1275,923,909,1526,572,451,2738,1850,659,1
93,1626,1272,925,907,1525,570,453,2558,1850,661,1
94,1630,1270,926,907,1526,573,452,2522,1848,660,1
95,1630,1274,925,910,1525,571,450,2648,1850,659,1
96,1631,1280,924,910,1526,573,451,2739,1851,659,1
97,1629,1272,926,907,1525,572,452,2778,1850,659,1
98,1626,1265,924,908,1519,572,451,2703,1850,659,1
99,1637,1275,926,907,1528,571,452,2532,1850,660,1
