Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1677,1357,1095,1771,1865,778,982,2926,2018,967,0
2,1677,1358,1092,1772,1865,778,985,2886,2018,968,0
3,1694,1364,1098,1770,1865,778,985,2827,2018,966,0
4,1674,1352,1095,1770,1866,778,984,2821,2018,967,0
5,1678,1364,1095,1769,1864,777,986,2880,2018,968,0
6,1658,1357,1096,1769,1866,778,982,2927,2018,966,0
7,1684,1361,1094,1768,1867,778,983,2930,2017,967,0
8,1676,1360,1094,1768,1866,778,982,2884,2018,968,0
9,1666,1360,1094,1768,1866,778,984,2829,2017,966,0
10,1685,1362,1096,1769,1865,778,985,2822,2016,967,0
11,1682,1365,1095,1770,1864,778,984,2859,2017,967,0
12,1678,1358,1095,1768,1866,777,984,2913,2017,966,0
13,1702,1362,1096,1767,1864,778,984,2934,2018,966,0
14,1691,1361,1097,1768,1864,778,981,2930,2017,967,0
15,1675,1352,1096,1769,1865,777,981,2870,2017,968,0
16,1673,1352,1095,1768,1864,778,982,2820,2016,967,0
17,1675,1362,1094,1767,1864,775,982,2827,2018,967,0
18,1688,1363,1094,1767,1864,779,980,2872,2017,965,0
19,1692,1362,1096,1766,1864,778,982,2920,2015,966,0
20,1680,1354,1095,1767,1865,776,980,2938,2016,967,0
21,1677,1353,1093,1766,1866,778,980,2920,2015,963,1
22,1692,1362,1096,1766,1865,778,982,2854,2016,966,1
23,1678,1354,1095,1765,1866,779,981,2816,2015,965,1
24,1672,1355,1096,1765,1865,779,981,2830,2017,965,1
25,1679,1344,1096,1765,1865,778,982,2882,2016,964,1
26,1675,1354,1096,1765,1863,774,982,2926,2016,967,1
27,1678,1341,1093,1766,1865,778,971,2929,2016,966,1
28,1678,1364,1096,1765,1864,776,981,2899,2015,966,1
29,1673,1351,1094,1766,1864,777,983,2843,2016,966,1
30,1674,1347,1096,1768,1865,778,978,2813,2014,966,1
31,1702,1359,1096,1765,1865,778,978,2839,2015,965,1
32,1709,1364,1096,1763,1865,779,979,2895,2013,963,1
33,1672,1360,1095,1763,1866,778,980,2931,2014,965,1
34,1682,1363,1096,1764,1866,779,981,2930,2014,965,1
35,1675,1361,1095,1764,1866,778,980,2884,2014,965,1
36,1682,1368,1095,1765,1866,783,980,2836,2017,966,1
37,1679,1366,1093,1766,1865,778,982,2821,2014,966,1
38,1683,1365,1094,1765,1865,778,980,2860,2014,966,1
39,1678,1361,1096,1767,1865,778,982,2914,2014,965,1
