Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1703,1382,1107,1826,1894,787,1007,2936,2053,993,0
2,1688,1378,1110,1827,1896,787,1007,2940,2054,994,0
3,1694,1375,1110,1828,1896,786,1008,2903,2054,994,0
4,1689,1374,1108,1826,1895,787,1006,2850,2054,993,0
5,1702,1380,1109,1826,1895,787,1004,2835,2054,992,0
6,1687,1367,1108,1835,1894,786,1004,2859,2053,994,0
7,1687,1365,1110,1825,1894,786,1004,2915,2054,994,0
8,1690,1378,1108,1825,1894,786,1005,2947,2054,994,0
9,1686,1374,1108,1826,1885,786,1006,2936,2052,994,0
10,1704,1381,1109,1824,1894,786,1006,2895,2054,993,0
11,1691,1365,1108,1825,1894,788,1002,2838,2054,991,0
12,1688,1360,1109,1822,1894,788,1003,2835,2054,991,0
13,1681,1379,1111,1826,1894,788,1006,2880,2053,991,0
14,1698,1386,1110,1822,1894,787,1003,2923,2046,988,0
15,1693,1385,1107,1824,1894,786,1006,2941,2046,989,0
16,1694,1375,1108,1823,1896,786,1004,2921,2054,998,0
17,1697,1376,1110,1821,1899,786,1005,2866,2052,998,0
18,1686,1370,1109,1821,1894,782,1005,2835,2052,992,0
19,1690,1379,1110,1820,1894,787,1003,2844,2053,991,0
20,1688,1381,1108,1819,1894,787,1006,2896,2054,991,0
21,1694,1381,1107,1822,1896,788,1004,2932,2053,989,1
22,1698,1386,1110,1819,1894,786,1004,2939,2052,990,1
23,1690,1377,1108,1822,1896,788,1003,2904,2054,990,1
24,1718,1382,1108,1821,1896,788,1002,2856,2054,990,1
25,1700,1378,1107,1820,1893,787,1004,2834,2053,991,1
26,1686,1372,1110,1819,1893,786,1003,2858,2051,990,1
27,1710,1378,1107,1819,1895,787,1002,2914,2053,989,1
28,1684,1375,1107,1819,1894,787,1004,2938,2050,990,1
29,1691,1364,1107,1818,1895,787,1001,2942,2052,990,1
30,1707,1375,1107,1819,1894,785,1004,2893,2051,990,1
31,1683,1372,1110,1818,1894,782,1003,2841,2052,990,1
32,1701,1377,1097,1818,1894,787,1002,2839,2050,989,1
33,1711,1376,1108,1818,1893,789,1001,2877,2054,991,1
34,1683,1378,1109,1819,1894,788,1002,2925,2051,989,1
35,1691,1381,1109,1819,1894,787,1002,2941,2052,990,1
36,1690,1376,1109,1819,1895,786,1001,2925,2052,990,1
37,1691,1387,1109,1815,1894,787,1000,2868,2053,990,1
38,1694,1391,1108,1821,1895,786,1005,2827,2052,992,1
39,1691,1389,1109,1821,1896,787,1004,2838,2053,990,1
40,1672,1376,1109,1821,1894,787,1003,2889,2053,990,1
41,1673,1379,1107,1821,1896,787,1004,2928,2051,992,1
42,1691,1386,1109,1824,1895,786,1002,2946,2051,994,1
43,1690,1362,1109,1823,1894,788,1001,2910,2053,993,1
44,1691,1365,1108,1825,1894,788,1003,2860,2057,992,1
45,1699,1379,1101,1827,1894,786,1005,2827,2052,994,1
46,1694,1379,1107,1828,1902,786,1006,2854,2053,994,1
47,1694,1387,1109,1830,1894,786,1006,2906,2054,996,1
48,1695,1381,1108,1830,1886,787,1010,2950,2053,994,1
49,1699,1380,1110,1832,1895,787,1007,2938,2052,997,1
50,1690,1381,1110,1832,1893,787,1010,2898,2052,998,1
51,1688,1379,1108,1835,1894,785,1011,2849,2052,998,1
52,1703,1377,1108,1836,1895,787,1009,2844,2053,999,1
53,1698,1378,1110,1837,1899,786,1011,2875,2051,999,1
54,1691,1374,1108,1840,1893,786,1011,2922,2053,998,1
55,1701,1381,1107,1842,1894,788,1012,2946,2054,998,1
56,1670,1376,1110,1841,1894,787,1013,2930,2053,1000,1
57,1686,1364,1106,1850,1894,787,1014,2882,2054,1000,1
58,1691,1374,1106,1846,1896,787,1014,2846,2054,1004,1
59,1697,1380,1108,1846,1894,786,1013,2838,2054,1002,1
60,1685,1379,1108,1848,1894,787,1018,2865,2053,1001,1
61,1712,1380,1109,1849,1894,788,1016,2919,2054,1003,1
62,1688,1394,1108,1853,1893,786,1019,2935,2054,1003,1
63,1685,1381,1109,1854,1894,786,1018,2952,2054,1003,1
64,1682,1373,1107,1856,1894,787,1018,2939,2054,1002,1
65,1691,1374,1109,1859,1894,786,1019,2881,2054,1004,1
66,1667,1375,1107,1859,1894,789,1020,2848,2056,1004,1
67,1687,1370,1108,1862,1894,787,1020,2846,2056,1004,1
68,1689,1376,1108,1863,1893,786,1021,2859,2055,1006,1
69,1660,1374,1107,1865,1894,787,1026,2906,2056,1003,1
70,1691,1358,1109,1865,1894,787,1024,2935,2054,1006,1
71,1697,1378,1107,1867,1894,787,1026,2939,2056,1005,1
72,1698,1382,1109,1867,1892,786,1024,2926,2054,1005,1
73,1691,1355,1109,1868,1892,787,1022,2886,2056,1006,1
74,1696,1378,1107,1870,1902,787,1024,2843,2056,1005,1
75,1698,1379,1108,1871,1894,787,1026,2835,2056,1005,1
76,1690,1385,1110,1871,1894,787,1021,2866,2055,1006,1
77,1699,1379,1107,1871,1896,787,1027,2906,2054,1006,1
78,1699,1379,1109,1872,1894,786,1028,2930,2056,1007,1
79,1692,1363,1107,1873,1892,788,1020,2952,2056,1007,1
80,1693,1378,1109,1873,1894,786,1029,2929,2056,1007,1
81,1656,1378,1108,1874,1894,787,1028,2875,2056,1006,1
82,1690,1366,1110,1877,1893,788,1027,2851,2054,1006,1
83,1693,1378,1109,1875,1894,787,1030,2834,2056,1008,1
84,1667,1375,1107,1874,1894,787,1029,2854,2057,1006,1
85,1690,1367,1107,1876,1894,789,1031,2913,2057,1005,1
86,1690,1374,1108,1875,1893,788,1030,2931,2056,1006,1
87,1681,1376,1107,1875,1892,786,1032,2950,2056,1007,1
88,1683,1372,1108,1876,1893,787,1032,2938,2056,1006,1
89,1696,1371,1110,1877,1894,787,1030,2874,2056,1006,1
90,1683,1378,1108,1877,1893,787,1032,2852,2056,1006,1
91,1714,1380,1108,1876,1894,787,1031,2843,2056,1007,1
92,1691,1386,1107,1878,1893,787,1032,2855,2056,1006,1
93,1689,1379,1109,1877,1892,788,1032,2910,2056,1006,1
94,1698,1374,1102,1878,1894,787,1030,2930,2056,1006,1
95,1698,1380,1108,1877,1894,788,1032,2942,2056,1005,1
96,1690,1361,1108,1877,1893,787,1029,2933,2056,1006,1
97,1691,1374,1108,1878,1894,788,1032,2876,2057,1006,1
98,1667,1378,1107,1877,1894,788,1030,2844,2056,1006,1
99,1685,1371,1109,1877,1892,788,1032,2842,2056,1006,1
100,1687,1366,1108,1878,1895,788,1032,2850,2057,1006,1
101,1687,1376,1107,1877,1894,787,1032,2906,2056,1004,1
102,1683,1377,1107,1876,1892,786,1034,2936,2057,1005,1
103,1713,1379,1108,1876,1892,788,1034,2950,2056,1004,1
104,1692,1384,1107,1877,1894,787,1032,2931,2056,1004,1
105,1689,1381,1107,1877,1892,788,1033,2886,2056,1002,1
106,1699,1379,1109,1877,1898,787,1032,2848,2056,1003,1
107,1652,1377,1106,1875,1894,787,1032,2835,2056,1002,1
108,1691,1368,1107,1874,1894,789,1030,2859,2056,1003,1
109,1690,1378,1106,1876,1894,787,1032,2904,2056,1002,1
110,1678,1375,1107,1874,1894,788,1032,2936,2056,1002,1
111,1714,1382,1107,1874,1894,788,1031,2948,2056,1002,1
112,1691,1390,1107,1873,1892,789,1030,2930,2056,1000,1
113,1692,1382,1110,1871,1892,787,1032,2885,2055,1002,1
114,1698,1378,1108,1870,1893,787,1027,2847,2056,998,1
115,1683,1379,1108,1869,1893,787,1028,2832,2056,999,1
116,1689,1369,1107,1867,1894,788,1027,2857,2056,1000,1
117,1694,1377,1108,1866,1894,787,1025,2902,2056,998,1
118,1681,1376,1107,1866,1886,787,1027,2936,2056,998,1
119,1724,1380,1108,1862,1893,788,1029,2952,2055,997,1
120,1692,1383,1108,1860,1893,789,1026,2930,2055,997,1
121,1686,1383,1110,1859,1894,787,1024,2883,2054,998,2
122,1697,1381,1110,1864,1898,790,1026,2848,2056,996,2
123,1703,1383,1112,1860,1897,789,1024,2834,2055,995,2
124,1699,1382,1112,1857,1898,788,1023,2859,2054,995,2
125,1702,1381,1112,1851,1898,788,1019,2914,2054,994,2
126,1698,1380,1109,1848,1897,790,1019,2936,2056,994,2
127,1702,1382,1110,1843,1896,790,1019,2950,2055,995,2
128,1700,1384,1110,1839,1898,789,1016,2937,2054,994,2
129,1703,1381,1110,1838,1897,788,1014,2884,2054,994,2
130,1697,1381,1110,1833,1898,788,1012,2850,2054,992,2
131,1697,1381,1111,1828,1897,789,1011,2835,2054,991,2
132,1695,1381,1109,1825,1897,790,1008,2853,2054,990,2
133,1698,1381,1110,1820,1896,787,1006,2906,2053,990,2
134,1697,1384,1109,1816,1896,789,1005,2929,2054,988,2
135,1702,1382,1110,1811,1897,790,1001,2941,2054,988,2
136,1698,1381,1110,1807,1898,790,1000,2930,2051,988,2
137,1695,1380,1110,1802,1898,789,996,2870,2054,986,2
138,1697,1384,1109,1799,1897,791,995,2825,2051,986,2
139,1700,1384,1109,1793,1895,790,992,2831,2052,983,2
140,1701,1384,1110,1788,1896,790,988,2882,2051,983,2
141,1699,1379,1110,1782,1897,789,985,2927,2052,982,2
142,1698,1382,1111,1778,1898,789,982,2938,2051,980,2
143,1696,1384,1109,1775,1897,789,980,2905,2050,980,2
144,1698,1379,1110,1770,1896,789,980,2847,2050,979,2
145,1700,1380,1112,1765,1896,788,975,2811,2049,978,2
146,1697,1385,1108,1758,1898,789,971,2837,2048,977,2
147,1702,1386,1110,1756,1896,790,972,2894,2048,977,2
148,1696,1382,1109,1751,1898,790,968,2929,2048,976,2
149,1696,1380,1109,1748,1896,789,965,2930,2048,974,2
150,1696,1384,1110,1743,1894,790,964,2878,2046,971,2
151,1698,1382,1112,1738,1895,792,960,2819,2048,971,2
152,1698,1379,1110,1733,1896,789,956,2807,2047,970,2
153,1700,1382,1110,1728,1896,790,953,2850,2046,968,2
154,1697,1384,1108,1723,1898,788,950,2904,2046,967,2
155,1699,1382,1107,1719,1897,791,949,2931,2043,965,2
156,1701,1382,1109,1715,1896,790,948,2914,2044,965,2
157,1699,1381,1109,1712,1897,789,946,2850,2045,966,2
158,1698,1380,1110,1709,1897,790,943,2795,2043,963,2
159,1696,1382,1110,1703,1894,790,939,2806,2043,962,2
160,1697,1377,1110,1701,1897,790,939,2863,2043,962,2
161,1699,1380,1110,1697,1896,788,935,2912,2043,962,2
162,1694,1380,1108,1694,1897,789,934,2925,2040,960,2
163,1698,1378,1110,1691,1896,790,932,2888,2041,960,2
164,1698,1379,1110,1687,1897,790,930,2823,2040,956,2
165,1694,1379,1107,1682,1896,789,926,2787,2040,956,2
166,1700,1381,1109,1682,1897,789,926,2818,2040,956,2
167,1697,1379,1109,1678,1897,789,925,2883,2041,954,2
168,1698,1382,1110,1674,1896,789,922,2917,2039,954,2
169,1694,1381,1109,1672,1895,789,920,2918,2040,954,2
170,1695,1383,1109,1667,1896,788,917,2862,2040,953,2
