Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
373,1721,1450,1173,1935,2023,822,1007,2866,2159,1071,3
374,1707,1435,1174,1939,2024,822,1006,2901,2159,1072,3
375,1724,1445,1174,1945,2024,820,1014,2951,2159,1073,3
376,1735,1434,1173,1950,2022,820,1018,2957,2161,1074,3
377,1726,1433,1174,1955,2024,822,1018,2938,2161,1075,3
378,1723,1432,1174,1960,2024,821,1020,2904,2161,1076,3
379,1723,1441,1172,1963,2024,821,1026,2859,2162,1077,3
380,1723,1442,1174,1967,2023,816,1029,2850,2161,1079,3
381,1723,1431,1173,1971,2024,821,1030,2870,2162,1079,3
382,1740,1437,1173,1978,2024,820,1033,2902,2162,1082,3
383,1730,1436,1173,1979,2024,823,1034,2950,2163,1081,3
384,1724,1428,1174,1985,2023,821,1038,2949,2164,1081,3
385,1706,1434,1173,1989,2024,821,1040,2938,2164,1082,3
386,1724,1458,1174,1986,2024,821,1042,2898,2165,1083,3
387,1694,1433,1174,1994,2024,823,1045,2864,2165,1083,3
388,1734,1434,1174,1998,2024,824,1046,2853,2162,1086,3
389,1723,1444,1174,2002,2024,823,1048,2882,2166,1086,3
390,1721,1424,1174,2003,2024,822,1052,2923,2165,1088,3
391,1723,1434,1173,2006,2024,822,1056,2950,2166,1086,3
392,1729,1438,1173,2010,2024,822,1054,2963,2166,1090,3
393,1732,1442,1174,2011,2024,822,1058,2941,2168,1089,3
394,1723,1426,1173,2013,2024,822,1058,2908,2167,1090,3
395,1728,1443,1173,2018,2022,822,1061,2867,2168,1092,3
396,1732,1436,1172,2020,2024,820,1062,2859,2168,1093,3
397,1721,1437,1173,2022,2024,821,1064,2890,2168,1092,3
398,1725,1449,1174,2024,2022,821,1067,2919,2168,1094,3
399,1739,1436,1174,2025,2024,822,1069,2957,2169,1093,3
400,1730,1444,1174,2027,2024,821,1070,2957,2169,1094,3
401,1732,1437,1174,2031,2024,821,1072,2936,2170,1094,3
402,1726,1457,1173,2032,2024,833,1073,2904,2171,1094,3
