Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,97,74,242,346,23.77,993.70,51.61,613.54
1,97,73,242,346,23.77,993.70,51.61,616.92
2,98,74,242,346,23.77,993.71,51.63,615.79
3,97,74,242,346,23.77,993.70,51.63,616.92
4,97,73,242,346,23.77,993.71,51.63,616.36
5,97,73,242,346,23.77,993.71,51.61,613.54
6,97,73,242,346,23.77,993.71,51.62,618.06
7,98,73,242,346,23.77,993.71,51.62,615.79
8,97,74,242,346,23.77,993.71,51.63,616.36
9,97,73,242,346,23.77,993.71,51.62,617.49
10,98,73,241,346,23.77,993.72,51.63,613.54
11,98,73,241,346,23.77,993.73,51.65,615.79
12,97,74,241,346,23.76,993.73,51.64,617.49
13,97,74,241,345,23.76,993.73,51.62,615.79
14,97,73,241,346,23.76,993.73,51.63,613.54
15,97,73,241,346,23.76,993.73,51.63,617.49
16,97,73,242,345,23.76,993.72,51.64,617.49
17,97,74,241,346,23.76,993.73,51.64,616.92
18,97,73,241,346,23.77,993.73,51.65,619.20
19,97,73,241,345,23.77,993.73,51.63,615.79
20,97,73,241,346,23.76,993.72,51.63,614.66
21,98,74,240,346,23.76,993.73,51.63,613.54
22,97,73,241,346,23.76,993.73,51.64,618.06
23,97,73,241,346,23.76,993.74,51.64,611.31
24,97,73,241,346,23.76,993.74,51.63,618.06
25,97,73,241,345,23.76,993.74,51.64,616.92
26,97,73,241,346,23.76,993.73,51.64,616.92
27,97,73,241,347,23.76,993.73,51.65,616.92
28,97,73,241,346,23.76,993.73,51.64,615.79
29,97,73,241,346,23.76,993.74,51.64,611.31
30,96,73,241,345,23.76,993.73,51.64,618.63
31,97,73,241,346,23.76,993.73,51.64,616.92
32,97,73,241,346,23.76,993.74,51.66,616.92
33,97,73,241,346,23.76,993.74,51.66,618.06
34,97,73,241,346,23.76,993.74,51.64,615.79
35,97,73,241,346,23.76,993.75,51.66,614.66
36,97,73,240,346,23.76,993.76,51.64,614.66
37,97,73,240,346,23.76,993.75,51.66,618.06
38,97,73,240,346,23.76,993.75,51.66,618.06
39,96,73,241,346,23.76,993.74,51.66,614.10
40,97,73,241,346,23.76,993.74,51.65,615.79
41,97,73,240,346,23.76,993.73,51.65,617.49
42,97,73,239,346,23.76,993.74,51.66,611.31
43,97,73,240,346,23.76,993.75,51.65,613.54
44,97,73,241,346,23.76,993.76,51.66,614.10
45,96,73,239,346,23.76,993.76,51.66,611.87
46,97,73,240,346,23.76,993.75,51.66,615.79
47,97,73,240,345,23.76,993.75,51.66,615.79
48,97,73,240,345,23.76,993.76,51.66,615.79
49,96,73,240,345,23.76,993.76,51.67,614.66
50,96,73,240,346,23.76,993.76,51.66,614.10
51,97,72,240,346,23.76,993.76,51.66,618.06
52,97,73,240,346,23.76,993.76,51.67,612.42
53,97,73,239,346,23.76,993.76,51.67,614.10
54,97,73,240,346,23.76,993.76,51.65,617.49
55,97,73,240,346,23.76,993.77,51.67,616.92
56,96,73,239,345,23.76,993.77,51.67,614.10
57,97,73,239,346,23.76,993.77,51.67,612.42
58,97,72,239,346,23.76,993.77,51.67,616.36
59,96,72,240,346,23.76,993.78,51.68,613.54
60,96,72,240,346,23.76,993.77,51.66,615.79
61,96,72,240,346,23.76,993.77,51.67,616.92
62,97,73,239,346,23.76,993.78,51.67,614.66
63,96,72,239,346,23.76,993.78,51.66,618.06
64,97,73,239,346,23.76,993.80,51.68,615.79
65,96,72,239,345,23.76,993.80,51.68,615.79
66,96,72,239,345,23.76,993.81,51.69,614.66
67,97,72,239,346,23.76,993.81,51.68,611.31
68,97,72,239,346,23.76,993.82,51.68,617.49
69,97,72,239,346,23.76,993.83,51.67,616.36
70,96,72,239,346,23.76,993.83,51.68,619.20
71,96,72,239,346,23.76,993.84,51.68,615.23
