Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,133,100,329,396,17.00,1015.26,49.80,485.07
1,133,99,330,395,17.00,1015.27,49.78,488.25
2,133,99,330,396,17.00,1015.26,49.78,487.89
3,133,99,330,396,17.00,1015.26,49.79,487.18
4,132,100,330,395,17.00,1015.26,49.77,488.60
5,133,99,330,396,17.00,1015.25,49.77,489.67
6,133,99,329,396,17.00,1015.25,49.77,488.60
7,133,99,329,396,17.00,1015.27,49.75,487.18
8,132,99,329,395,17.00,1015.27,49.76,487.89
9,132,99,329,396,17.00,1015.28,49.76,487.18
10,132,99,328,396,17.00,1015.26,49.77,486.48
11,133,99,330,396,17.00,1015.26,49.76,486.83
12,132,99,329,396,17.00,1015.25,49.76,488.96
13,133,99,328,396,17.00,1015.26,49.76,487.89
14,133,99,329,396,17.00,1015.27,49.75,488.96
15,132,99,329,396,17.00,1015.27,49.76,486.83
16,132,99,329,396,17.01,1015.27,49.75,486.83
17,132,99,330,396,17.01,1015.26,49.76,487.54
18,133,98,330,396,17.01,1015.26,49.74,488.96
19,133,99,329,396,17.01,1015.27,49.75,487.89
20,132,99,329,396,17.01,1015.27,49.73,487.18
21,133,99,329,396,17.01,1015.28,49.73,487.18
22,133,98,329,396,17.01,1015.26,49.73,487.54
23,133,98,328,395,17.01,1015.28,49.73,489.31
24,133,99,329,396,17.01,1015.28,49.72,489.31
25,133,99,329,395,17.01,1015.29,49.72,489.31
26,133,99,329,395,17.01,1015.28,49.72,486.83
27,133,99,328,396,17.01,1015.28,49.72,487.54
28,132,99,328,396,17.01,1015.27,49.72,488.25
29,132,99,329,396,17.01,1015.28,49.71,488.25
30,133,99,329,395,17.01,1015.30,49.71,488.96
31,134,98,328,396,17.02,1015.30,49.72,488.25
32,133,98,328,396,17.02,1015.30,49.71,487.89
33,133,98,328,396,17.02,1015.29,49.70,487.89
34,134,98,329,396,17.02,1015.29,49.70,487.18
35,133,99,328,396,17.02,1015.29,49.69,487.89
36,134,98,328,397,17.02,1015.29,49.69,487.54
37,134,99,328,396,17.02,1015.31,49.70,487.89
38,134,99,328,396,17.02,1015.32,49.68,487.18
39,133,99,328,396,17.02,1015.34,49.67,487.89
40,134,98,328,396,17.02,1015.34,49.69,487.18
41,134,99,328,396,17.02,1015.33,49.68,486.48
42,134,99,328,396,17.03,1015.33,49.67,485.77
43,134,99,328,397,17.03,1015.33,49.67,487.18
44,133,99,328,396,17.03,1015.34,49.66,485.42
45,134,99,328,397,17.03,1015.34,49.67,487.18
46,134,99,328,397,17.03,1015.32,49.66,487.18
47,133,99,328,397,17.03,1015.33,49.65,486.48
48,133,98,328,397,17.03,1015.34,49.66,486.13
49,133,98,328,397,17.03,1015.33,49.65,484.37
50,133,99,328,398,17.03,1015.33,49.64,485.07
51,134,98,328,398,17.03,1015.34,49.64,485.77
52,133,99,328,398,17.03,1015.34,49.65,485.07
