timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2258,1668,1458,1445,2338,588,849,2838,2881,879,0
2,2227,1667,1458,1445,2340,588,849,2763,2882,880,0
3,2231,1665,1456,1446,2340,589,849,2742,2881,881,0
4,2236,1666,1456,1446,2337,586,846,2799,2882,880,0
5,2222,1668,1456,1445,2339,588,847,2885,2880,879,0
6,2230,1664,1456,1445,2338,588,849,2896,2879,879,0
7,2226,1666,1457,1446,2339,589,848,2843,2875,880,0
8,2206,1666,1457,1445,2337,587,849,2768,2881,881,0
9,2234,1654,1457,1443,2338,590,846,2738,2882,879,0
10,2233,1672,1456,1445,2338,588,850,2787,2881,880,0
11,2236,1660,1456,1446,2339,588,852,2862,2881,879,0
12,2224,1669,1456,1444,2340,587,848,2902,2880,881,0
13,2232,1661,1457,1445,2339,587,849,2894,2881,879,0
14,2241,1672,1458,1444,2339,587,848,2830,2882,879,0
15,2234,1670,1458,1445,2338,588,852,2747,2881,880,0
16,2236,1669,1458,1445,2339,587,850,2749,2881,882,0
17,2217,1668,1456,1445,2340,588,849,2814,2881,879,0
18,2232,1657,1457,1443,2339,588,849,2870,2881,880,0
19,2235,1676,1458,1443,2338,588,848,2902,2882,879,0
20,2229,1670,1458,1445,2340,588,849,2892,2880,880,0
21,2232,1667,1458,1444,2338,588,847,2798,2881,882,1
22,2236,1670,1458,1444,2338,589,848,2744,2882,879,1
23,2233,1674,1458,1444,2339,588,849,2756,2882,879,1
24,2235,1679,1457,1437,2340,587,849,2827,2882,882,1
25,2231,1672,1456,1444,2340,589,850,2883,2880,880,1
26,2234,1686,1458,1446,2340,588,848,2901,2882,881,1
27,2232,1672,1457,1444,2339,589,850,2861,2882,882,1
28,2238,1668,1458,1444,2339,588,847,2779,2882,881,1
29,2235,1675,1457,1444,2339,589,842,2734,2882,881,1
30,2235,1667,1458,1445,2339,587,849,2774,2883,881,1
31,2230,1664,1458,1445,2341,585,848,2844,2882,882,1
32,2238,1682,1459,1442,2340,588,847,2894,2882,880,1
33,2233,1647,1456,1446,2339,587,849,2900,2882,881,1
34,2222,1668,1458,1446,2339,588,849,2850,2882,882,1
35,2234,1668,1459,1446,2340,588,850,2764,2883,882,1
36,2234,1671,1459,1448,2340,587,850,2743,2883,880,1
37,2238,1669,1457,1448,2341,588,851,2794,2883,882,1
38,2235,1674,1459,1448,2342,588,853,2858,2883,881,1
39,2242,1675,1458,1448,2340,588,851,2901,2883,882,1
40,2232,1666,1459,1450,2341,588,852,2894,2884,880,1
41,2234,1672,1458,1451,2342,587,853,2834,2883,884,1
42,2237,1670,1459,1451,2341,589,851,2748,2884,883,1
43,2237,1675,1459,1453,2342,588,856,2748,2885,884,1
44,2246,1673,1460,1456,2342,586,857,2818,2888,884,1
45,2231,1670,1458,1458,2342,587,856,2874,2883,886,1
46,2240,1674,1459,1457,2342,588,859,2900,2886,887,1
47,2236,1666,1459,1460,2341,589,865,2888,2886,887,1
48,2240,1658,1460,1461,2342,589,861,2810,2887,886,1
49,2234,1672,1459,1464,2341,588,862,2756,2888,890,1
50,2246,1675,1459,1465,2342,590,861,2763,2888,889,1
51,2235,1670,1459,1465,2344,590,866,2831,2886,890,1
52,2251,1675,1459,1469,2343,590,870,2893,2889,892,1
53,2255,1672,1460,1472,2344,589,870,2899,2890,892,1
54,2241,1659,1460,1474,2344,589,872,2868,2890,892,1
55,2248,1675,1461,1475,2344,589,871,2802,2891,893,1
56,2241,1670,1462,1476,2344,589,874,2755,2891,893,1
57,2246,1674,1461,1478,2344,588,872,2781,2894,896,1
58,2244,1679,1462,1480,2343,588,877,2856,2892,896,1
59,2245,1674,1460,1482,2342,589,878,2904,2893,897,1
60,2248,1676,1462,1485,2343,589,883,2907,2895,897,1
61,2227,1674,1460,1486,2346,589,883,2865,2894,898,1
62,2250,1673,1461,1487,2345,590,883,2782,2895,899,1
63,2244,1676,1463,1490,2346,590,888,2763,2895,899,1
64,2228,1674,1462,1492,2346,588,888,2810,2898,900,1
65,2251,1674,1461,1494,2346,589,890,2866,2898,900,1
66,2242,1676,1462,1495,2347,590,891,2907,2898,902,1
67,2234,1678,1468,1496,2346,590,891,2908,2899,902,1
68,2248,1671,1464,1498,2346,589,896,2850,2900,903,1
69,2243,1674,1462,1500,2346,589,896,2774,2900,904,1
70,2240,1673,1462,1502,2346,590,898,2768,2901,904,1
71,2254,1682,1465,1504,2346,590,899,2831,2901,903,1
72,2274,1678,1465,1506,2347,590,900,2886,2904,903,1
73,2251,1668,1465,1507,2347,591,903,2909,2903,905,1
74,2255,1677,1465,1508,2347,590,902,2901,2904,907,1
75,2262,1677,1466,1510,2347,590,902,2828,2905,906,1
76,2250,1669,1465,1510,2349,590,906,2775,2906,906,1
77,2232,1676,1466,1512,2348,589,907,2788,2906,907,1
78,2254,1684,1466,1514,2350,589,908,2848,2906,910,1
79,2263,1675,1467,1515,2349,590,910,2898,2906,909,1
80,2247,1676,1466,1515,2348,589,912,2922,2906,908,1
81,2261,1678,1467,1516,2350,590,912,2888,2907,909,1
82,2265,1678,1463,1516,2349,591,911,2811,2907,908,1
83,2255,1678,1466,1517,2350,590,913,2776,2908,908,1
84,2243,1675,1467,1521,2350,590,913,2805,2909,911,1
85,2258,1679,1467,1519,2350,590,914,2869,2910,911,1
86,2282,1682,1467,1522,2351,591,915,2910,2910,910,1
87,2261,1679,1467,1522,2350,590,917,2923,2911,911,1
88,2259,1676,1468,1523,2350,590,918,2874,2911,911,1
89,2265,1679,1468,1522,2352,590,917,2798,2911,911,1
90,2264,1681,1470,1523,2351,590,916,2782,2913,910,1
91,2254,1679,1467,1526,2346,591,917,2825,2912,912,1
92,2264,1678,1466,1526,2351,590,921,2883,2914,913,1
93,2259,1675,1470,1526,2353,592,920,2915,2913,913,1
94,2264,1682,1470,1526,2351,591,923,2908,2914,913,1
95,2266,1686,1470,1527,2352,590,920,2858,2914,914,1
96,2263,1678,1469,1528,2351,590,922,2790,2914,913,1
97,2264,1673,1473,1529,2353,589,924,2779,2915,914,1
98,2228,1679,1472,1530,2354,591,923,2840,2915,914,1
99,2268,1686,1472,1528,2352,592,922,2896,2915,914,1
100,2264,1686,1470,1529,2353,590,924,2925,2914,914,1
101,2234,1680,1474,1530,2354,590,922,2906,2915,913,1
102,2269,1680,1474,1527,2354,591,921,2833,2915,912,1
103,2268,1687,1473,1530,2354,592,920,2777,2914,913,1
104,2264,1683,1472,1530,2354,592,922,2793,2914,912,1
105,2267,1680,1473,1528,2355,592,922,2854,2914,912,1
106,2274,1680,1474,1528,2355,591,918,2901,2915,911,1
107,2267,1690,1474,1529,2356,591,918,2918,2914,911,1
108,2278,1684,1474,1526,2354,592,916,2890,2914,912,1
109,2270,1702,1474,1526,2355,592,916,2818,2914,911,1
110,2265,1681,1475,1525,2355,591,914,2775,2914,910,1
111,2271,1670,1475,1524,2355,592,916,2795,2914,911,1
112,2280,1685,1475,1523,2355,591,913,2866,2915,910,1
113,2276,1683,1476,1522,2356,593,908,2904,2914,909,1
114,2270,1680,1476,1522,2356,591,910,2914,2914,910,1
115,2268,1681,1474,1519,2357,591,911,2870,2913,910,1
116,2240,1682,1477,1517,2356,592,906,2790,2912,910,1
117,2274,1682,1478,1516,2358,591,905,2766,2912,909,1
118,2275,1666,1476,1515,2358,591,902,2806,2910,909,1
119,2276,1686,1476,1512,2357,591,902,2871,2910,910,1
120,2274,1695,1477,1507,2358,591,901,2914,2910,908,1
121,2274,1683,1475,1509,2358,592,896,2908,2910,907,2
122,2282,1687,1480,1510,2360,594,899,2841,2909,907,2
123,2282,1690,1480,1504,2362,594,893,2769,2909,907,2
124,2284,1690,1480,1499,2362,594,889,2763,2909,906,2
125,2278,1688,1479,1494,2362,594,888,2827,2908,906,2
126,2282,1690,1480,1490,2362,592,885,2888,2908,905,2
127,2278,1691,1480,1485,2362,594,882,2910,2906,904,2
128,2280,1686,1479,1481,2360,593,876,2890,2906,904,2
129,2282,1692,1479,1476,2360,594,874,2806,2906,902,2
130,2282,1685,1480,1470,2359,594,869,2743,2906,901,2
131,2280,1688,1480,1466,2359,592,867,2761,2905,901,2
132,2282,1691,1478,1462,2360,594,862,2833,2902,900,2
133,2282,1688,1478,1456,2360,593,856,2893,2902,898,2
134,2280,1688,1478,1452,2361,592,852,2904,2901,897,2
135,2282,1688,1480,1448,2360,592,850,2859,2900,897,2
136,2280,1686,1478,1444,2359,594,846,2768,2900,896,2
137,2281,1690,1478,1442,2360,594,842,2722,2898,893,2
138,2278,1687,1480,1436,2359,592,838,2762,2898,892,2
139,2280,1689,1478,1432,2360,593,834,2845,2898,891,2
140,2283,1688,1480,1427,2359,591,827,2891,2896,890,2
141,2282,1688,1478,1423,2359,593,824,2897,2894,889,2
142,2281,1689,1479,1421,2360,593,822,2823,2893,889,2
143,2279,1687,1478,1416,2358,593,815,2726,2891,888,2
144,2280,1688,1478,1413,2358,594,814,2712,2890,885,2
145,2283,1686,1479,1410,2359,592,808,2776,2890,886,2
146,2280,1687,1478,1403,2358,594,804,2853,2888,883,2
147,2283,1690,1478,1399,2358,593,802,2888,2888,883,2
148,2280,1686,1477,1396,2360,594,796,2878,2886,883,2
149,2280,1688,1478,1393,2358,594,793,2782,2885,882,2
150,2279,1688,1476,1390,2360,593,792,2702,2883,880,2
151,2280,1685,1478,1388,2358,592,786,2707,2883,880,2
152,2282,1686,1477,1384,2357,593,784,2793,2881,879,2
153,2283,1691,1477,1381,2358,592,781,2862,2878,879,2
154,2282,1687,1477,1378,2358,592,778,2882,2877,877,2
155,2282,1687,1476,1375,2358,591,775,2850,2877,878,2
156,2280,1685,1478,1371,2358,592,770,2741,2875,876,2
157,2280,1686,1477,1368,2358,592,766,2678,2874,875,2
158,2280,1688,1476,1366,2358,593,763,2717,2872,874,2
159,2283,1684,1476,1362,2356,592,760,2806,2872,873,2
160,2279,1686,1475,1360,2358,591,758,2868,2870,874,2
161,2283,1687,1478,1358,2357,591,755,2875,2870,870,2
162,2280,1688,1475,1355,2357,592,752,2810,2867,872,2
163,2281,1686,1477,1354,2357,591,750,2706,2867,871,2
164,2280,1685,1475,1350,2358,592,747,2671,2866,868,2
165,2282,1688,1476,1348,2357,590,745,2730,2865,869,2
166,2283,1688,1477,1346,2357,592,743,2822,2864,868,2
167,2280,1685,1476,1344,2357,592,740,2866,2861,868,2
168,2283,1688,1476,1340,2358,592,736,2870,2860,866,2
169,2280,1683,1475,1337,2357,591,734,2777,2860,865,2
170,2279,1683,1478,1337,2355,590,731,2674,2859,865,2
171,2282,1683,1475,1334,2356,590,729,2670,2858,865,2
172,2279,1685,1475,1333,2355,592,727,2754,2856,864,2
173,2278,1685,1475,1330,2356,591,725,2834,2854,862,2
174,2280,1688,1475,1329,2355,592,723,2867,2854,861,2
175,2278,1687,1476,1327,2355,590,721,2851,2854,861,2
176,2280,1687,1476,1325,2355,591,720,2736,2853,861,2
177,2277,1684,1475,1323,2355,592,718,2652,2851,860,2
178,2277,1681,1475,1322,2354,590,715,2674,2851,859,2
179,2278,1684,1472,1320,2355,590,715,2774,2850,857,2
180,2277,1685,1475,1317,2354,590,712,2843,2848,858,2
181,2278,1683,1474,1315,2355,590,710,2863,2847,856,2
182,2279,1682,1474,1315,2354,591,708,2819,2845,857,2
183,2274,1683,1474,1314,2354,591,706,2703,2843,856,2
184,2278,1682,1473,1310,2354,590,705,2646,2843,856,2
185,2275,1682,1475,1310,2353,590,705,2695,2842,854,2
186,2274,1681,1473,1310,2354,591,700,2793,2840,854,2
