timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2237,1650,1448,1411,2338,600,792,2819,2887,913,0
2,2238,1666,1450,1414,2337,600,797,2882,2889,914,0
3,2247,1661,1451,1412,2337,600,795,2883,2890,913,0
4,2235,1658,1450,1411,2337,602,795,2809,2889,912,0
5,2237,1643,1450,1413,2337,600,789,2715,2889,912,0
6,2238,1644,1450,1412,2338,601,796,2745,2888,912,0
7,2231,1660,1450,1411,2339,601,798,2826,2889,912,0
8,2242,1667,1450,1412,2336,600,796,2882,2888,913,0
9,2238,1660,1448,1411,2338,601,795,2877,2888,913,0
10,2230,1658,1451,1411,2340,600,795,2809,2890,913,0
11,2237,1672,1451,1410,2340,600,798,2730,2889,912,0
12,2242,1669,1449,1414,2338,601,797,2730,2888,913,0
13,2237,1658,1451,1411,2336,602,794,2798,2889,912,0
14,2234,1657,1450,1413,2339,601,795,2860,2890,913,0
15,2238,1653,1451,1411,2338,599,794,2884,2889,914,0
16,2235,1661,1449,1412,2337,600,796,2865,2888,914,0
17,2238,1664,1450,1413,2340,600,798,2780,2888,912,0
18,2241,1667,1449,1411,2339,601,794,2723,2889,912,0
19,2241,1659,1448,1411,2339,601,794,2742,2889,912,0
20,2242,1658,1451,1411,2339,600,796,2819,2890,911,0
21,2235,1658,1449,1411,2339,601,795,2875,2887,911,1
22,2234,1654,1449,1411,2338,602,794,2886,2888,912,1
23,2232,1660,1451,1411,2338,601,794,2835,2889,914,1
24,2241,1664,1451,1411,2339,602,793,2752,2889,911,1
25,2208,1658,1449,1411,2339,602,794,2725,2892,910,1
26,2237,1672,1450,1409,2338,601,796,2774,2888,912,1
27,2242,1665,1451,1411,2339,602,793,2846,2889,911,1
28,2240,1677,1450,1410,2338,600,797,2887,2889,911,1
29,2236,1658,1450,1412,2338,601,795,2872,2888,913,1
30,2238,1674,1451,1411,2339,602,798,2800,2889,918,1
31,2237,1656,1450,1413,2338,600,794,2729,2890,913,1
32,2240,1668,1449,1411,2339,600,794,2730,2889,912,1
