Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2260,1683,1464,1439,2350,586,852,2759,2878,868,0
2,2248,1685,1465,1438,2351,587,855,2830,2880,868,0
3,2249,1678,1463,1438,2351,586,854,2892,2880,864,0
4,2247,1675,1463,1438,2351,587,853,2898,2877,868,0
5,2251,1684,1464,1437,2350,587,853,2864,2880,867,0
6,2250,1671,1464,1438,2350,586,854,2782,2880,868,0
7,2252,1692,1463,1438,2352,587,851,2752,2878,868,0
8,2250,1682,1465,1438,2350,586,850,2800,2877,864,0
9,2252,1678,1464,1436,2352,586,850,2868,2880,868,0
10,2238,1680,1475,1438,2351,585,852,2899,2880,868,0
11,2269,1682,1463,1436,2351,587,851,2889,2881,868,0
12,2256,1679,1464,1436,2352,586,851,2821,2881,867,0
13,2248,1678,1466,1438,2350,586,851,2747,2880,866,0
14,2244,1679,1464,1438,2350,585,853,2755,2880,870,0
15,2251,1675,1464,1437,2350,587,854,2821,2881,868,0
16,2248,1686,1464,1438,2351,586,854,2877,2878,868,0
17,2250,1678,1466,1437,2351,585,853,2902,2881,867,0
18,2250,1672,1465,1436,2352,583,852,2874,2880,868,0
19,2250,1697,1464,1438,2351,586,853,2802,2881,868,0
20,2238,1680,1466,1437,2351,585,852,2742,2880,869,0
21,2254,1684,1464,1436,2350,585,852,2769,2880,868,1
22,2248,1674,1465,1436,2352,582,852,2835,2880,867,1
23,2233,1681,1466,1434,2351,584,854,2894,2880,867,1
24,2235,1679,1465,1435,2352,586,851,2899,2880,868,1
25,2249,1681,1466,1435,2351,585,852,2862,2882,869,1
26,2255,1682,1464,1435,2350,586,851,2774,2881,869,1
27,2225,1682,1466,1435,2351,585,852,2746,2880,869,1
28,2251,1678,1464,1436,2352,585,850,2778,2880,869,1
29,2243,1680,1466,1435,2349,585,851,2858,2882,867,1
30,2249,1679,1466,1433,2352,585,850,2898,2882,867,1
31,2251,1686,1466,1438,2352,584,854,2894,2880,867,1
32,2249,1681,1465,1434,2352,586,851,2836,2880,867,1
33,2249,1684,1464,1437,2352,586,847,2754,2880,868,1
34,2251,1678,1465,1435,2351,586,851,2752,2881,865,1
35,2245,1674,1466,1435,2354,585,851,2800,2881,867,1
36,2255,1688,1467,1436,2352,586,850,2867,2882,868,1
37,2245,1678,1467,1433,2353,586,850,2898,2881,868,1
38,2248,1682,1466,1436,2352,585,853,2886,2882,869,1
39,2250,1677,1465,1436,2352,586,850,2820,2880,862,1
40,2235,1682,1466,1435,2354,587,849,2748,2880,868,1
41,2233,1679,1468,1436,2354,586,850,2754,2881,868,1
42,2253,1681,1466,1435,2353,586,849,2816,2880,868,1
43,2250,1679,1464,1436,2353,586,852,2878,2882,869,1
44,2230,1681,1466,1437,2354,585,850,2901,2882,869,1
