Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2248,1650,1435,1466,2311,598,834,2883,2904,920,0
2,2226,1650,1435,1466,2312,598,835,2802,2906,921,0
3,2210,1640,1435,1466,2312,599,837,2739,2906,921,0
4,2207,1644,1435,1464,2312,598,835,2748,2904,920,0
5,2212,1654,1436,1465,2310,598,836,2820,2906,920,0
6,2206,1650,1435,1465,2311,598,835,2888,2905,920,0
7,2219,1650,1438,1465,2310,597,835,2901,2906,922,0
8,2211,1646,1436,1466,2311,597,835,2842,2903,920,0
9,2220,1649,1434,1466,2310,597,836,2755,2906,920,0
10,2214,1651,1435,1466,2310,598,835,2737,2906,926,0
11,2203,1653,1437,1464,2313,598,834,2794,2906,920,0
12,2215,1651,1436,1465,2311,603,834,2860,2906,921,0
13,2219,1650,1438,1466,2312,597,834,2898,2906,920,0
14,2211,1645,1436,1466,2311,598,833,2894,2906,922,0
15,2215,1672,1435,1466,2311,600,834,2823,2906,922,0
16,2213,1648,1436,1466,2319,598,834,2743,2906,919,0
17,2210,1646,1436,1465,2312,600,835,2739,2906,920,0
18,2210,1647,1435,1467,2312,598,834,2807,2906,921,0
19,2213,1654,1436,1466,2312,600,838,2869,2905,922,0
20,2214,1627,1435,1466,2312,599,836,2895,2905,922,0
21,2209,1650,1437,1467,2310,598,835,2886,2906,920,1
22,2217,1656,1437,1466,2313,602,834,2802,2907,921,1
23,2219,1650,1438,1466,2311,598,834,2742,2906,921,1
24,2214,1670,1439,1465,2310,598,830,2758,2907,921,1
25,2216,1655,1436,1465,2312,598,834,2830,2906,920,1
26,2211,1670,1438,1465,2311,598,834,2888,2906,920,1
27,2212,1650,1436,1469,2312,598,834,2898,2906,922,1
28,2218,1656,1438,1465,2310,598,834,2865,2906,921,1
29,2211,1673,1438,1466,2312,597,834,2781,2907,922,1
30,2223,1654,1435,1467,2311,598,834,2739,2909,922,1
31,2219,1651,1438,1467,2312,597,834,2771,2906,922,1
32,2216,1655,1437,1467,2311,598,835,2849,2905,920,1
33,2208,1648,1436,1468,2312,598,836,2894,2907,922,1
34,2209,1650,1435,1468,2312,598,835,2902,2907,921,1
35,2213,1630,1438,1470,2313,600,839,2839,2908,922,1
36,2217,1627,1437,1469,2312,598,837,2757,2907,923,1
37,2213,1630,1437,1469,2312,600,833,2739,2907,921,1
38,2229,1650,1438,1472,2311,598,837,2790,2907,921,1
39,2228,1652,1440,1474,2313,597,839,2858,2907,923,1
40,2216,1670,1437,1474,2314,597,846,2901,2907,922,1
41,2219,1664,1440,1475,2311,598,840,2895,2911,923,1
42,2218,1662,1437,1473,2313,598,840,2826,2909,923,1
43,2216,1650,1438,1475,2310,598,842,2755,2909,924,1
44,2214,1652,1438,1479,2314,597,844,2752,2910,925,1
45,2210,1646,1439,1479,2314,598,843,2812,2910,924,1
46,2243,1653,1438,1482,2313,598,844,2871,2910,926,1
47,2232,1648,1438,1482,2313,598,844,2896,2910,928,1
48,2219,1666,1440,1484,2314,598,847,2886,2912,929,1
49,2220,1658,1440,1485,2313,597,847,2808,2915,930,1
50,2214,1653,1437,1486,2315,598,849,2758,2912,931,1
51,2220,1654,1440,1489,2315,598,852,2762,2914,932,1
52,2216,1634,1440,1491,2314,598,849,2832,2914,932,1
53,2220,1651,1440,1491,2314,599,854,2888,2915,933,1
54,2222,1649,1440,1493,2314,598,854,2908,2915,933,1
55,2191,1649,1440,1493,2315,599,856,2871,2917,934,1
56,2214,1647,1438,1496,2316,599,856,2795,2915,934,1
57,2217,1652,1439,1498,2315,598,860,2760,2918,935,1
58,2253,1652,1440,1500,2314,598,860,2782,2918,936,1
59,2228,1654,1441,1500,2315,599,864,2852,2918,938,1
60,2224,1659,1439,1501,2315,602,861,2903,2918,937,1
61,2194,1647,1443,1506,2318,598,866,2909,2920,937,1
62,2214,1654,1441,1507,2309,598,867,2859,2921,939,1
63,2219,1648,1442,1508,2317,599,870,2778,2922,939,1
64,2240,1653,1442,1510,2318,599,871,2760,2922,939,1
65,2225,1658,1442,1512,2318,598,872,2807,2923,939,1
66,2236,1654,1443,1513,2319,598,874,2873,2926,942,1
67,2216,1654,1442,1514,2318,601,875,2909,2923,942,1
68,2220,1650,1444,1516,2318,600,875,2894,2926,940,1
69,2242,1654,1443,1518,2318,599,878,2836,2924,942,1
70,2229,1660,1445,1520,2319,601,879,2774,2926,943,1
71,2199,1654,1443,1521,2318,599,880,2771,2926,943,1
72,2227,1644,1442,1521,2318,600,881,2828,2926,943,1
73,2216,1650,1443,1523,2318,599,882,2886,2924,945,1
74,2232,1656,1443,1526,2320,600,884,2907,2926,944,1
75,2234,1656,1445,1526,2319,599,884,2897,2930,946,1
76,2222,1654,1444,1526,2320,602,886,2828,2930,946,1
77,2224,1650,1446,1528,2322,599,886,2768,2930,947,1
78,2237,1656,1439,1530,2320,601,887,2779,2929,946,1
79,2232,1656,1445,1530,2320,600,886,2842,2930,946,1
80,2218,1659,1446,1530,2318,600,890,2905,2931,947,1
81,2231,1657,1446,1530,2321,601,891,2918,2931,948,1
82,2231,1642,1445,1532,2320,601,889,2876,2932,949,1
83,2234,1658,1446,1536,2321,601,890,2802,2933,949,1
84,2234,1673,1447,1533,2322,599,893,2774,2934,949,1
85,2231,1660,1446,1538,2323,600,892,2802,2934,951,1
86,2240,1642,1447,1538,2322,599,891,2862,2934,949,1
87,2230,1656,1449,1538,2322,600,893,2907,2934,951,1
88,2241,1669,1448,1538,2322,600,898,2913,2935,951,1
89,2241,1654,1446,1539,2322,599,897,2864,2934,952,1
90,2234,1645,1448,1543,2323,600,898,2786,2936,953,1
91,2259,1660,1450,1540,2322,601,896,2767,2937,951,1
92,2237,1657,1448,1542,2326,600,898,2816,2937,952,1
93,2208,1657,1449,1540,2324,601,899,2882,2936,952,1
94,2240,1658,1448,1542,2323,601,902,2918,2934,952,1
95,2257,1661,1450,1542,2325,600,900,2904,2938,952,1
96,2241,1656,1450,1544,2324,599,901,2838,2938,953,1
97,2238,1673,1448,1544,2323,600,900,2778,2937,953,1
98,2241,1667,1449,1544,2324,602,902,2770,2937,954,1
99,2244,1648,1449,1545,2325,600,899,2835,2938,952,1
100,2243,1651,1450,1543,2325,600,900,2890,2938,952,1
101,2264,1660,1451,1542,2327,601,901,2913,2936,952,1
102,2246,1659,1450,1544,2324,601,900,2893,2937,953,1
103,2224,1658,1449,1545,2326,602,900,2826,2937,952,1
104,2244,1662,1451,1544,2326,602,899,2767,2938,951,1
105,2253,1664,1449,1543,2326,601,898,2782,2938,950,1
106,2245,1658,1452,1543,2326,602,898,2852,2938,950,1
107,2251,1671,1450,1542,2326,606,894,2907,2937,952,1
108,2248,1661,1451,1544,2325,601,897,2912,2938,952,1
109,2242,1657,1451,1542,2328,602,894,2873,2936,950,1
110,2246,1678,1451,1542,2327,601,893,2803,2938,950,1
111,2256,1665,1451,1540,2328,602,890,2767,2938,950,1
112,2243,1666,1451,1539,2328,602,890,2799,2935,950,1
113,2267,1666,1453,1538,2328,602,888,2862,2936,950,1
114,2245,1664,1452,1538,2328,601,887,2905,2936,948,1
115,2237,1665,1454,1531,2329,602,884,2918,2934,946,1
116,2248,1665,1453,1530,2328,602,886,2852,2935,947,1
117,2246,1654,1454,1531,2327,596,883,2774,2935,948,1
118,2251,1659,1454,1530,2328,601,880,2763,2934,946,1
119,2253,1667,1454,1527,2328,602,877,2814,2934,948,1
120,2252,1650,1454,1525,2329,602,876,2873,2932,946,1
121,2283,1666,1455,1524,2330,602,876,2907,2933,946,2
122,2259,1672,1459,1524,2333,604,874,2902,2933,945,2
123,2260,1671,1457,1521,2331,603,873,2827,2932,945,2
124,2258,1669,1458,1515,2333,603,870,2754,2932,945,2
125,2258,1674,1459,1509,2334,603,867,2758,2931,946,2
126,2256,1672,1456,1505,2332,604,864,2827,2930,944,2
127,2257,1668,1457,1500,2334,603,859,2890,2929,941,2
128,2257,1670,1457,1496,2332,603,856,2906,2928,942,2
129,2253,1668,1456,1491,2332,603,850,2878,2928,942,2
130,2256,1668,1458,1487,2332,603,850,2791,2929,941,2
131,2256,1673,1455,1483,2331,604,845,2731,2926,940,2
132,2254,1670,1457,1479,2333,604,842,2760,2926,937,2
133,2255,1672,1458,1473,2331,603,838,2838,2925,937,2
134,2256,1670,1455,1470,2334,603,832,2891,2922,936,2
135,2254,1669,1458,1465,2331,603,827,2900,2923,935,2
136,2256,1672,1455,1461,2332,603,825,2840,2922,934,2
137,2253,1670,1458,1457,2331,603,820,2749,2920,933,2
