Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2173,1633,1404,1414,2262,595,800,2730,2852,892,0
2,2133,1625,1405,1417,2266,596,798,2802,2856,892,0
3,2176,1630,1404,1419,2264,601,798,2866,2851,894,0
4,2158,1622,1402,1418,2265,595,800,2891,2852,892,0
5,2173,1626,1403,1418,2265,595,798,2866,2851,892,0
6,2178,1630,1402,1418,2264,595,798,2776,2852,892,0
7,2171,1642,1403,1418,2264,595,806,2725,2851,894,0
8,2172,1620,1403,1417,2264,596,798,2774,2853,892,0
9,2166,1621,1404,1419,2263,595,802,2866,2853,894,0
10,2176,1624,1403,1419,2263,595,799,2889,2854,893,0
11,2166,1622,1405,1419,2264,594,799,2862,2854,893,0
12,2134,1619,1403,1418,2263,596,799,2774,2854,896,0
13,2170,1624,1404,1419,2260,595,801,2723,2853,894,0
14,2149,1626,1403,1419,2266,595,798,2755,2853,892,0
15,2178,1625,1404,1418,2264,596,799,2835,2854,891,0
16,2159,1630,1404,1419,2264,595,800,2876,2852,896,0
17,2176,1623,1403,1420,2263,596,798,2891,2854,894,0
18,2162,1624,1402,1419,2264,594,802,2827,2853,893,0
19,2174,1626,1404,1418,2265,595,800,2739,2853,893,0
20,2178,1636,1404,1415,2264,595,799,2727,2854,892,0
21,2178,1623,1403,1418,2265,596,799,2790,2854,893,1
22,2171,1633,1406,1419,2264,594,801,2859,2854,893,1
23,2182,1623,1403,1419,2264,595,799,2889,2854,893,1
24,2171,1631,1404,1419,2264,596,802,2874,2854,894,1
25,2170,1622,1403,1418,2266,595,797,2789,2853,896,1
26,2176,1632,1403,1419,2265,594,799,2725,2854,896,1
27,2170,1621,1406,1419,2265,595,799,2744,2854,897,1
28,2176,1633,1406,1411,2266,594,801,2823,2855,893,1
29,2170,1625,1405,1419,2265,596,800,2880,2854,894,1
30,2173,1627,1406,1420,2266,595,800,2886,2855,893,1
31,2170,1625,1403,1419,2266,595,800,2840,2854,892,1
32,2180,1626,1406,1420,2266,594,800,2746,2854,893,1
33,2170,1623,1406,1419,2266,595,799,2717,2854,896,1
34,2184,1622,1405,1419,2265,595,800,2768,2854,894,1
35,2164,1619,1405,1420,2264,595,800,2845,2856,896,1
36,2188,1626,1405,1419,2266,596,800,2885,2854,893,1
37,2170,1619,1405,1419,2266,596,801,2880,2854,896,1
38,2197,1625,1406,1420,2266,594,801,2797,2851,896,1
39,2171,1615,1404,1420,2265,596,801,2722,2856,894,1
40,2171,1627,1405,1420,2266,596,801,2729,2854,894,1
41,2173,1610,1404,1418,2266,595,796,2802,2856,896,1
42,2170,1623,1406,1419,2265,594,801,2877,2856,896,1
43,2172,1627,1405,1419,2265,595,801,2886,2855,899,1
44,2167,1624,1403,1419,2264,596,800,2854,2855,895,1
45,2137,1622,1403,1419,2267,595,800,2767,2854,894,1
46,2163,1626,1410,1419,2266,595,800,2723,2855,893,1
47,2178,1625,1409,1419,2265,595,800,2760,2856,893,1
48,2152,1624,1406,1418,2266,595,799,2840,2856,893,1
49,2171,1635,1404,1419,2265,596,800,2886,2855,894,1
50,2170,1620,1403,1420,2264,596,799,2888,2855,894,1
51,2172,1640,1405,1420,2266,596,808,2822,2854,896,1
52,2176,1622,1406,1421,2266,595,801,2728,2856,896,1
53,2170,1624,1408,1421,2266,596,799,2730,2856,896,1
54,2181,1622,1402,1420,2265,596,802,2794,2855,893,1
55,2166,1617,1405,1420,2264,596,799,2859,2856,896,1
56,2209,1627,1404,1420,2267,596,801,2887,2851,893,1
57,2170,1620,1405,1420,2267,595,802,2863,2856,894,1
58,2192,1626,1405,1420,2267,595,802,2777,2855,896,1
59,2170,1623,1408,1419,2266,595,799,2717,2856,896,1
60,2168,1618,1405,1419,2267,589,800,2746,2855,893,1
61,2180,1626,1395,1419,2266,596,799,2826,2856,893,1
62,2187,1627,1406,1421,2266,595,801,2880,2856,893,1
63,2169,1619,1404,1421,2267,595,801,2893,2856,894,1
64,2173,1622,1405,1422,2267,595,800,2830,2856,891,1
65,2170,1622,1409,1421,2266,596,802,2745,2856,891,1
66,2146,1621,1405,1420,2267,596,802,2726,2856,894,1
67,2158,1624,1405,1419,2267,595,802,2786,2856,896,1
68,2172,1635,1408,1421,2266,595,805,2851,2856,896,1
69,2178,1611,1406,1420,2266,597,802,2884,2856,894,1
70,2176,1619,1408,1422,2267,595,804,2875,2856,896,1
71,2173,1627,1408,1424,2268,595,804,2790,2857,897,1
72,2173,1623,1406,1424,2266,596,803,2730,2858,897,1
