timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2177,1622,1410,1414,2267,595,794,2882,2852,892,0
2,2182,1610,1410,1414,2266,596,788,2877,2853,892,0
3,2182,1633,1410,1413,2267,595,795,2773,2854,892,0
4,2179,1627,1408,1414,2267,596,795,2721,2851,891,0
5,2184,1630,1410,1414,2267,597,793,2774,2852,891,0
6,2166,1624,1410,1414,2267,595,794,2849,2851,892,0
7,2184,1627,1408,1413,2266,595,792,2886,2853,891,0
8,2184,1633,1409,1413,2267,594,793,2882,2852,892,0
9,2182,1641,1410,1412,2267,595,793,2771,2852,890,0
10,2178,1619,1410,1414,2266,594,793,2714,2854,890,0
11,2178,1630,1409,1414,2267,596,796,2744,2851,892,0
12,2178,1619,1410,1415,2267,588,795,2826,2852,892,0
13,2177,1611,1409,1413,2267,596,787,2876,2852,891,0
14,2180,1628,1410,1412,2266,595,795,2884,2852,890,0
15,2178,1617,1409,1414,2267,595,794,2824,2851,891,0
16,2178,1629,1408,1413,2267,596,795,2731,2852,898,0
17,2178,1620,1408,1414,2267,596,794,2717,2851,892,0
18,2177,1634,1409,1414,2267,595,794,2781,2852,891,0
19,2178,1626,1409,1413,2267,595,795,2859,2853,893,0
20,2176,1606,1409,1411,2267,596,790,2882,2851,890,0
21,2179,1629,1409,1414,2267,595,794,2876,2851,891,1
22,2176,1606,1408,1414,2268,595,796,2782,2851,891,1
23,2173,1631,1409,1413,2267,595,794,2725,2851,892,1
24,2178,1627,1409,1412,2267,595,793,2741,2852,890,1
25,2179,1619,1408,1413,2268,595,793,2813,2852,891,1
26,2177,1616,1410,1415,2267,595,793,2872,2853,890,1
27,2186,1626,1398,1411,2268,595,792,2883,2854,891,1
28,2184,1630,1410,1411,2266,596,792,2834,2853,891,1
29,2181,1628,1409,1412,2273,596,792,2747,2853,890,1
30,2183,1632,1410,1412,2266,595,792,2722,2853,891,1
31,2184,1634,1408,1412,2268,595,794,2770,2850,891,1
32,2177,1632,1410,1412,2268,595,792,2840,2852,892,1
33,2182,1632,1410,1410,2267,595,794,2882,2854,890,1
34,2174,1619,1410,1414,2266,595,794,2878,2853,892,1
35,2178,1627,1409,1414,2268,596,794,2798,2852,892,1
36,2182,1625,1410,1414,2268,595,793,2727,2854,892,1
37,2168,1627,1417,1413,2268,594,795,2730,2854,891,1
38,2180,1631,1409,1414,2268,596,798,2808,2854,893,1
39,2179,1630,1410,1416,2267,594,798,2863,2854,894,1
40,2186,1627,1411,1417,2270,594,795,2883,2854,893,1
41,2179,1623,1412,1420,2268,594,797,2860,2854,890,1
42,2170,1627,1409,1418,2269,594,797,2774,2854,896,1
43,2178,1633,1409,1420,2269,596,801,2716,2855,897,1
44,2182,1615,1410,1422,2268,595,802,2755,2856,896,1
45,2184,1627,1410,1422,2268,595,800,2838,2856,898,1
46,2182,1639,1410,1422,2271,595,794,2880,2854,898,1
47,2182,1630,1411,1425,2267,595,804,2888,2856,898,1
48,2178,1622,1411,1426,2270,596,805,2823,2856,899,1
49,2201,1627,1410,1428,2269,596,806,2738,2857,900,1
50,2186,1630,1411,1430,2270,594,806,2731,2858,901,1
51,2171,1629,1410,1431,2272,594,809,2796,2859,902,1
52,2176,1625,1412,1433,2270,595,808,2857,2859,903,1
53,2187,1628,1411,1432,2270,595,811,2886,2860,903,1
54,2184,1625,1412,1435,2270,596,818,2882,2859,903,1
55,2184,1630,1412,1436,2271,595,813,2798,2862,906,1
56,2186,1618,1412,1438,2274,596,816,2734,2862,904,1
57,2182,1626,1412,1440,2272,595,816,2757,2862,906,1
58,2191,1633,1413,1443,2271,595,816,2828,2864,907,1
59,2180,1634,1412,1444,2268,596,819,2889,2864,908,1
60,2201,1629,1412,1446,2272,597,822,2890,2865,908,1
61,2187,1626,1413,1447,2274,595,821,2850,2866,909,1
62,2181,1629,1414,1450,2268,596,824,2773,2866,910,1
63,2186,1615,1413,1449,2271,595,827,2740,2867,910,1
64,2205,1635,1414,1452,2274,596,827,2784,2867,909,1
65,2192,1634,1414,1455,2273,596,828,2855,2868,910,1
66,2187,1635,1413,1456,2274,597,832,2892,2870,911,1
67,2195,1633,1403,1457,2274,595,833,2886,2868,913,1
68,2191,1629,1413,1460,2273,598,832,2820,2870,913,1
69,2195,1636,1413,1459,2275,596,835,2754,2870,913,1
70,2185,1627,1416,1462,2274,596,837,2747,2871,912,1
71,2196,1635,1416,1463,2278,596,839,2816,2871,913,1
