first,second,third,forth,Class
836,895,961,1017,1
837,895,961,1017,1
836,895,962,1017,1
836,896,959,1017,1
837,895,960,1017,1
837,896,961,1018,1
837,895,961,1017,1
837,895,961,1017,1
837,895,961,1017,1
836,895,960,1017,1
836,895,960,1017,1
837,895,960,1018,1
837,895,961,1017,1
837,895,960,1018,1
837,895,960,1018,1
836,895,961,1017,1
837,895,960,1017,1
836,895,960,1018,1
837,895,961,1017,1
836,895,961,1018,1
837,895,960,1017,1
837,894,961,1018,1
836,896,960,1017,1
837,895,961,1018,1
836,895,961,1018,1
837,896,961,1017,1
837,895,961,1018,1
837,895,961,1017,1
836,895,961,1018,1
836,896,961,1017,1
837,895,961,1018,1
837,896,959,1018,1
836,895,961,1018,1
836,896,961,1018,1
836,896,961,1018,1
836,896,961,1017,1
836,896,961,1018,1
836,895,960,1017,1
837,895,961,1017,1
836,894,962,1018,1
835,895,961,1016,1
836,896,961,1018,1
836,895,960,1016,1
836,894,962,1018,1
836,895,961,1016,1
837,895,960,1017,1
836,894,961,1017,1
837,894,961,1017,1
836,895,961,1018,1
836,894,961,1017,1
837,895,962,1017,1
836,895,961,1017,1
836,894,961,1018,1
836,895,962,1017,1
836,895,961,1017,1
836,895,961,1018,1
836,896,960,1017,1
836,894,960,1018,1
836,895,961,1018,1
836,895,960,1017,1
836,895,961,1017,1
836,895,960,1018,1
835,895,961,1017,1
837,896,960,1016,1
836,894,961,1017,1
836,895,961,1017,1
836,895,961,1017,1
836,895,961,1018,1
837,896,961,1017,1
791,892,959,1019,2
790,893,959,1018,2
791,892,959,1018,2
790,893,959,1019,2
788,892,960,1018,2
788,892,959,1019,2
787,893,959,1018,2
787,893,959,1018,2
786,892,958,1018,2
787,892,958,1017,2
787,892,959,1018,2
788,892,958,1018,2
789,892,958,1017,2
788,893,958,1018,2
788,893,959,1017,2
789,892,958,1018,2
789,892,958,1018,2
791,892,958,1018,2
791,892,959,1017,2
792,892,958,1018,2
791,892,959,1018,2
791,892,959,1017,2
791,892,959,1018,2
790,892,960,1018,2
789,893,959,1018,2
789,892,959,1018,2
788,892,959,1018,2
788,892,959,1018,2
787,892,959,1018,2
787,892,958,1019,2
787,892,959,1018,2
786,893,958,1019,2
785,892,958,1018,2
784,893,958,1018,2
784,892,957,1017,2
784,892,958,1018,2
785,892,958,1019,2
785,892,957,1018,2
785,893,958,1018,2
785,892,958,1018,2
786,892,958,1018,2
785,892,958,1018,2
786,892,957,1018,2
786,892,958,1018,2
786,892,958,1018,2
786,892,958,1018,2
785,892,958,1018,2
785,892,958,1017,2
785,892,957,1018,2
785,892,958,1018,2
786,892,958,1018,2
785,892,957,1018,2
785,892,958,1017,2
784,892,958,1017,2
784,892,957,1018,2
784,892,957,1018,2
782,892,957,1018,2
781,892,958,1017,2
778,892,956,1018,2
778,891,956,1017,2
776,892,956,1017,2
779,892,955,1019,2
779,892,956,1017,2
780,892,955,1018,2
782,892,956,1018,2
783,892,956,1017,2
785,892,956,1018,2
785,893,957,1018,2
785,892,957,1018,2
785,892,956,1018,2
785,892,957,1018,2
784,892,958,1017,2
785,892,957,1019,2
785,892,957,1018,2
784,892,957,1018,2
785,891,957,1018,2
786,892,958,1017,2
785,892,958,1018,2
785,892,958,1017,2
785,892,958,1018,2
785,892,957,1018,2
784,892,957,1018,2
785,892,957,1018,2
785,892,958,1018,2
785,892,958,1018,2
784,891,958,1018,2
783,892,958,1017,2
783,892,957,1018,2
783,892,957,1018,2
783,892,957,1018,2
783,892,957,1017,2
784,892,958,1018,2
782,892,958,1018,2
782,892,958,1018,2
781,891,957,1018,2
781,892,956,1018,2
782,892,957,1018,2
783,891,957,1018,2
783,892,956,1018,2
784,892,958,1017,2
784,892,957,1018,2
784,891,956,1018,2
784,892,958,1018,2
784,892,957,1018,2
785,892,957,1018,2
785,892,957,1018,2
784,891,957,1018,2
784,892,957,1018,2
785,892,957,1018,2
784,892,958,1018,2
783,892,958,1018,2
783,891,958,1018,2
782,891,957,1017,2
783,892,958,1018,2
784,891,958,1018,2
784,892,957,1017,2
783,891,958,1018,2
784,891,958,1017,2
785,892,957,1018,2
784,892,957,1018,2
783,891,957,1018,2
782,892,957,1018,2
780,892,956,1018,2
781,892,957,1017,2
780,892,957,1018,2
780,892,956,1018,2
778,891,957,1018,2
779,892,955,1018,2
780,891,956,1018,2
780,892,956,1018,2
781,892,956,1017,2
782,892,956,1017,2
782,891,955,1017,2
783,891,956,1018,2
782,891,957,1018,2
783,891,956,1018,2
783,892,956,1018,2
783,891,957,1018,2
783,892,957,1018,2
784,891,957,1017,2
783,891,957,1018,2
782,891,957,1018,2
783,891,958,1017,2
782,891,957,1017,2
782,891,958,1018,2
781,891,957,1018,2
780,891,957,1018,2
781,891,956,1018,2
782,891,957,1018,2
782,891,956,1017,2
783,891,957,1018,2
782,891,956,1018,2
784,891,957,1018,2
784,892,957,1017,2
783,891,956,1017,2
782,891,956,1017,2
779,891,956,1017,2
779,891,956,1017,2
781,891,956,1018,2
782,891,956,1018,2
782,892,956,1017,2
782,892,956,1018,2
784,892,957,1017,2
784,891,956,1018,2
784,891,957,1018,2
784,891,957,1017,2
785,891,957,1018,2
784,891,957,1018,2
784,891,957,1018,2
784,891,957,1018,2
784,891,957,1018,2
784,891,957,1018,2
783,891,957,1018,2
784,891,957,1017,2
784,891,958,1018,2
783,891,957,1018,2
783,891,958,1018,2
784,891,957,1018,2
783,891,957,1018,2
783,891,958,1018,2
783,890,957,1017,2
782,891,957,1017,2
782,891,957,1018,2
784,891,958,1018,2
784,890,957,1017,2
784,891,958,1017,2
784,891,958,1018,2
785,891,957,1017,2
784,891,957,1018,2
784,891,958,1018,2
785,891,958,1018,2
784,891,957,1017,2
785,891,958,1018,2
787,891,958,1018,2
785,891,957,1017,2
785,890,958,1017,2
783,891,957,1018,2
779,891,957,1018,2
778,891,957,1017,2
778,890,957,1018,2
773,891,956,1018,2
773,891,955,1017,2
771,891,954,1017,2
771,891,954,1017,2
773,891,954,1018,2
779,891,954,1018,2
787,891,955,1017,2
792,891,956,1017,2
793,890,958,1018,2
792,890,958,1018,2
792,890,958,1017,2
792,890,958,1018,2
792,890,959,1017,2
792,890,958,1018,2
791,890,959,1018,2
791,890,959,1017,2
792,890,958,1018,2
793,890,958,1017,2
792,890,959,1018,2
792,890,960,1018,2
791,889,959,1017,2
790,889,959,1017,2
790,890,959,1018,2
789,889,958,1018,2
790,889,959,1017,2
789,890,959,1018,2
790,890,958,1017,2
790,890,958,1016,2
792,889,959,1017,2
792,890,959,1018,2
790,890,959,1017,2
792,890,959,1017,2
792,890,959,1017,2
791,890,959,1017,2
791,889,958,1017,2
790,889,958,1017,2
789,889,959,1017,2
788,890,958,1018,2
788,889,958,1017,2
788,890,959,1017,2
787,889,958,1017,2
788,889,958,1017,2
787,889,959,1018,2
786,889,958,1018,2
785,889,958,1017,2
783,890,958,1017,2
786,889,958,1017,2
787,889,958,1017,2
788,889,959,1018,2
788,889,959,1018,2
790,889,959,1017,2
789,889,959,1017,2
789,889,958,1018,2
790,889,959,1017,2
789,890,959,1018,2
788,888,959,1017,2
786,889,959,1018,2
786,890,959,1018,2
789,889,959,1017,2
789,889,959,1018,2
787,888,959,1017,2
786,889,959,1017,2
786,889,959,1018,2
786,889,958,1017,2
786,888,959,1017,2
786,889,957,1017,2
787,888,958,1017,2
785,888,959,1017,2
784,889,957,1017,2
782,889,958,1017,2
783,889,958,1017,2
783,890,958,1018,2
782,889,958,1018,2
781,889,958,1017,2
781,889,957,1018,2
780,889,957,1018,2
780,889,957,1018,2
780,889,957,1017,2
781,889,957,1017,2
780,890,958,1018,2
780,890,957,1018,2
779,890,956,1017,2
779,890,956,1017,2
776,890,956,1017,2
776,890,956,1018,2
778,890,956,1017,2
778,890,956,1018,2
779,890,956,1017,2
780,890,957,1017,2
779,889,956,1017,2
778,890,956,1018,2
776,890,955,1018,2
776,890,956,1018,2
775,890,955,1017,2
775,890,955,1018,2
775,889,955,1018,2
777,890,955,1018,2
776,890,955,1018,2
776,889,955,1017,2
779,890,956,1017,2
779,891,955,1018,2
779,890,956,1018,2
779,890,956,1017,2
779,889,956,1017,2
778,890,956,1018,2
780,890,956,1018,2
781,890,956,1017,2
781,890,957,1018,2
781,890,956,1017,2
781,890,956,1017,2
781,890,957,1017,2
780,890,956,1017,2
781,890,957,1017,2
780,889,956,1017,2
781,890,957,1018,2
780,889,957,1017,2
781,890,957,1018,2
780,890,957,1017,2
779,890,957,1017,2
779,889,956,1017,2
778,890,956,1017,2
778,889,957,1018,2
774,890,956,1018,2
774,890,955,1018,2
776,890,956,1018,2
778,890,956,1017,2
779,889,956,1017,2
779,890,955,1018,2
780,890,956,1018,2
781,889,956,1017,2
782,889,956,1018,2
782,890,956,1017,2
781,890,956,1017,2
781,890,956,1018,2
783,889,957,1018,2
782,890,957,1018,2
781,890,957,1017,2
775,890,957,1017,2
777,890,956,1017,2
790,889,957,1017,2
792,890,958,1017,2
789,890,958,1017,2
787,889,958,1018,2
787,889,958,1018,2
786,889,958,1018,2
785,890,958,1018,2
785,889,958,1018,2
784,890,957,1018,2
782,889,957,1018,2
779,890,958,1016,2
774,889,957,1017,2
777,890,955,1017,2
772,889,955,1018,2
768,890,955,1018,2
776,888,954,1018,2
776,889,954,1017,2
778,890,955,1018,2
774,889,955,1017,2
771,890,954,1017,2
775,890,954,1017,2
780,889,954,1018,2
783,890,956,1017,2
782,890,955,1017,2
781,890,956,1017,2
779,890,957,1018,2
775,890,955,1018,2
773,889,956,1017,2
774,890,955,1017,2
776,890,955,1018,2
778,890,955,1017,2
779,889,955,1018,2
781,889,956,1018,2
781,890,956,1017,2
781,889,957,1017,2
781,890,955,1018,2
782,888,956,1017,2
782,889,956,1018,2
782,889,956,1018,2
782,889,958,1018,2
781,890,957,1017,2
781,889,958,1018,2
780,889,957,1017,2
780,889,957,1017,2
781,889,957,1017,2
781,889,956,1018,2
781,889,956,1018,2
781,889,957,1018,2
780,889,956,1017,2
780,889,956,1017,2
780,889,956,1017,2
780,889,956,1016,2
780,889,956,1018,2
781,889,956,1017,2
782,889,956,1017,2
781,889,957,1018,2
781,889,957,1018,2
781,890,957,1018,2
781,889,956,1016,2
781,889,957,1017,2
781,889,957,1018,2
781,889,958,1017,2
781,889,957,1017,2
782,889,957,1017,2
781,890,956,1018,2
781,889,956,1018,2
781,890,956,1018,2
781,890,957,1018,2
781,889,957,1018,2
781,889,957,1018,2
781,889,956,1017,2
781,889,957,1018,2
780,890,956,1018,2
781,889,957,1018,2
780,889,956,1018,2
779,889,957,1017,2
779,889,956,1018,2
779,889,955,1018,2
780,889,956,1018,2
781,889,957,1018,2
781,889,956,1017,2
782,889,957,1017,2
783,889,956,1018,2
783,888,957,1017,2
783,889,957,1017,2
784,889,957,1017,2
783,889,958,1017,2
783,888,957,1017,2
783,889,958,1018,2
782,888,957,1018,2
782,888,957,1017,2
782,889,958,1017,2
782,888,957,1018,2
782,889,957,1017,2
782,889,958,1018,2
782,889,957,1018,2
782,888,957,1018,2
781,889,957,1018,2
781,889,957,1018,2
781,889,957,1018,2
780,889,957,1018,2
780,888,956,1017,2
780,889,957,1017,2
780,889,957,1017,2
779,889,956,1018,2
780,889,957,1017,2
780,889,956,1018,2
781,890,957,1018,2
781,888,957,1017,2
782,889,956,1017,2
781,889,956,1017,2
781,889,957,1017,2
782,889,956,1018,2
782,888,956,1017,2
781,889,957,1018,2
781,889,957,1018,2
780,888,957,1017,2
780,889,956,1017,2
780,889,957,1017,2
780,889,957,1018,2
781,889,957,1018,2
781,889,958,1018,2
782,889,956,1017,2
782,890,957,1017,2
782,889,957,1018,2
782,889,957,1018,2
782,889,956,1018,2
781,888,958,1018,2
781,889,957,1017,2
781,890,957,1017,2
781,889,957,1017,2
780,888,957,1017,2
781,888,957,1018,2
781,889,956,1018,2
780,889,957,1018,2
780,888,956,1018,2
780,889,957,1018,2
779,889,957,1018,2
778,889,955,1018,2
778,889,955,1018,2
780,889,956,1018,2
782,890,956,1017,2
782,889,957,1017,2
781,889,956,1017,2
780,889,956,1017,2
781,888,956,1017,2
780,889,956,1017,2
780,889,956,1018,2
780,889,957,1017,2
780,889,956,1018,2
779,888,957,1018,2
779,888,957,1018,2
779,889,956,1018,2
779,889,956,1017,2
780,889,956,1018,2
779,888,955,1017,2
778,889,956,1017,2
778,888,956,1017,2
778,889,956,1018,2
778,889,956,1018,2
779,889,956,1017,2
779,889,956,1017,2
779,888,956,1018,2
780,889,956,1017,2
781,889,956,1018,2
780,889,956,1017,2
779,888,956,1018,2
779,889,956,1017,2
778,889,955,1017,2
778,888,956,1017,2
777,889,956,1017,2
778,889,956,1017,2
778,889,955,1017,2
778,889,955,1017,2
779,889,955,1017,2
779,889,955,1017,2
779,889,956,1018,2
780,889,955,1017,2
780,888,956,1018,2
780,890,955,1018,2
780,889,956,1018,2
781,888,956,1017,2
781,889,955,1017,2
781,888,956,1017,2
780,888,956,1017,2
780,888,956,1018,2
780,889,956,1017,2
780,889,956,1017,2
781,888,957,1018,2
780,889,956,1018,2
780,889,956,1018,2
780,889,957,1017,2
781,889,956,1017,2
780,888,956,1017,2
780,889,957,1018,2
780,888,957,1017,2
781,888,956,1017,2
782,889,957,1017,2
782,889,957,1017,2
781,889,957,1018,2
781,888,957,1018,2
781,888,957,1017,2
781,888,956,1017,2
781,888,957,1017,2
781,889,956,1017,2
780,888,957,1017,2
779,888,956,1017,2
780,888,956,1017,2
779,888,956,1017,2
780,889,956,1017,2
779,888,956,1017,2
779,888,957,1017,2
780,888,957,1017,2
779,888,957,1017,2
780,889,956,1018,2
781,888,956,1017,2
782,888,956,1018,2
782,888,956,1017,2
782,888,956,1017,2
782,889,956,1017,2
782,889,956,1017,2
782,889,956,1018,2
782,889,957,1017,2
781,889,957,1017,2
782,888,956,1017,2
782,888,957,1018,2
782,888,956,1018,2
781,888,957,1017,2
782,889,956,1018,2
781,888,956,1017,2
781,888,957,1018,2
781,888,956,1017,2
781,889,956,1018,2
782,888,957,1017,2
782,888,957,1017,2
782,888,956,1018,2
782,888,956,1018,2
782,888,957,1017,2
782,888,957,1017,2
782,888,957,1016,2
781,888,956,1017,2
783,888,956,1018,2
781,888,957,1018,2
782,889,956,1017,2
782,888,956,1018,2
783,888,957,1017,2
783,888,957,1017,2
783,888,957,1017,2
783,888,957,1017,2
784,889,957,1017,2
783,889,956,1017,2
783,888,957,1017,2
783,888,957,1018,2
782,888,957,1017,2
782,888,956,1018,2
782,888,957,1017,2
782,888,957,1017,2
783,889,956,1018,2
782,888,956,1017,2
782,888,957,1017,2
780,888,956,1017,2
780,888,956,1017,2
781,888,956,1017,2
781,888,955,1017,2
780,888,956,1017,2
780,889,957,1018,2
781,888,956,1017,2
781,888,956,1018,2
780,888,956,1018,2
781,888,956,1017,2
780,888,956,1017,2
780,888,956,1017,2
779,888,956,1017,2
780,888,956,1017,2
780,888,956,1017,2
780,888,955,1017,2
781,888,956,1017,2
780,888,956,1017,2
781,888,956,1018,2
782,888,956,1017,2
781,888,956,1018,2
780,888,956,1018,2
781,888,956,1017,2
782,888,955,1017,2
782,888,956,1018,2
782,888,956,1017,2
781,888,956,1017,2
781,888,957,1017,2
781,888,956,1017,2
782,888,956,1017,2
781,888,956,1017,2
780,888,956,1017,2
779,888,956,1017,2
778,888,956,1016,2
778,888,956,1017,2
779,888,955,1017,2
779,888,956,1016,2
779,888,955,1017,2
779,888,955,1017,2
780,888,956,1017,2
780,888,956,1018,2
780,888,956,1017,2
781,888,956,1016,2
781,888,955,1017,2
781,888,956,1017,2
782,888,955,1017,2
780,888,956,1017,2
781,888,956,1017,2
782,888,956,1017,2
781,888,956,1017,2
780,888,956,1018,2
781,888,956,1017,2
781,888,956,1018,2
781,888,956,1017,2
781,888,956,1017,2
781,888,956,1017,2
780,888,956,1017,2
782,888,956,1017,2
781,888,956,1018,2
780,888,956,1017,2
779,888,956,1017,2
779,888,956,1017,2
780,888,956,1018,2
780,888,956,1017,2
780,888,955,1017,2
780,888,955,1018,2
780,888,956,1018,2
780,888,956,1018,2
781,888,955,1017,2
780,889,955,1018,2
779,888,956,1017,2
779,888,956,1017,2
777,888,955,1017,2
777,888,955,1018,2
778,888,955,1017,2
778,888,955,1017,2
779,888,955,1017,2
780,888,955,1017,2
779,888,955,1017,2
780,888,955,1018,2
779,888,955,1018,2
779,888,955,1018,2
779,888,956,1018,2
779,888,955,1017,2
779,888,955,1017,2
780,888,955,1016,2
781,888,955,1018,2
781,887,956,1018,2
780,888,955,1018,2
781,887,956,1018,2
782,888,956,1018,2
782,888,956,1017,2
782,888,956,1017,2
782,887,956,1017,2
782,887,956,1017,2
782,888,956,1017,2
781,887,956,1017,2
782,887,956,1017,2
782,887,956,1018,2
782,887,956,1017,2
782,887,956,1017,2
781,887,956,1017,2
782,888,956,1017,2
782,888,956,1017,2
781,888,956,1016,2
780,888,955,1017,2
778,888,956,1018,2
779,887,955,1017,2
781,888,955,1017,2
781,888,956,1017,2
782,888,956,1017,2
782,887,956,1017,2
781,888,956,1018,2
781,887,956,1017,2
781,888,956,1018,2
781,888,956,1018,2
782,888,956,1017,2
781,888,956,1017,2
782,888,957,1017,2
782,888,956,1017,2
780,887,956,1017,2
778,888,956,1017,2
779,887,955,1017,2
778,888,955,1017,2
779,887,955,1017,2
779,888,955,1017,2
778,888,955,1017,2
779,887,955,1017,2
778,888,955,1017,2
779,888,955,1017,2
779,888,955,1017,2
779,888,955,1018,2
779,887,955,1018,2
780,888,955,1018,2
781,888,955,1017,2
782,888,954,1016,2
782,888,956,1018,2
781,888,956,1017,2
778,887,956,1017,2
779,887,956,1018,2
780,888,955,1017,2
779,888,956,1017,2
779,888,955,1017,2
781,888,955,1017,2
781,887,955,1018,2
781,888,956,1018,2
782,887,956,1016,2
780,887,955,1017,2
780,887,956,1017,2
780,887,956,1017,2
781,887,956,1017,2
781,888,956,1017,2
782,888,956,1017,2
781,888,956,1017,2
781,887,956,1017,2
781,887,957,1017,2
781,887,956,1017,2
780,887,956,1017,2
781,888,956,1017,2
779,887,956,1017,2
779,887,955,1017,2
780,888,956,1017,2
779,888,955,1016,2
779,888,956,1017,2
780,888,955,1018,2
779,888,955,1017,2
779,887,955,1018,2
779,887,956,1017,2
781,887,955,1017,2
781,887,955,1017,2
781,887,956,1017,2
781,887,956,1017,2
781,887,955,1017,2
781,888,955,1016,2
781,887,956,1017,2
781,887,956,1017,2
781,888,956,1017,2
781,888,957,1017,2
782,887,957,1017,2
782,887,956,1017,2
782,888,956,1018,2
782,887,956,1018,2
782,888,957,1017,2
781,887,956,1017,2
781,887,956,1017,2
781,888,956,1017,2
780,887,956,1017,2
781,887,956,1017,2
780,887,956,1018,2
780,887,955,1016,2
780,887,956,1017,2
781,887,955,1017,2
781,888,956,1017,2
780,887,955,1018,2
780,887,955,1017,2
780,888,956,1017,2
780,887,956,1017,2
780,887,956,1017,2
781,887,957,1017,2
780,887,955,1017,2
780,887,956,1017,2
782,887,956,1017,2
781,887,956,1017,2
781,887,956,1017,2
781,887,956,1017,2
782,887,956,1018,2
781,887,956,1017,2
781,887,956,1017,2
782,888,956,1017,2
781,886,956,1017,2
781,887,957,1017,2
781,887,956,1017,2
781,887,957,1017,2
782,886,956,1017,2
782,887,956,1018,2
782,887,956,1017,2
782,887,956,1017,2
782,887,956,1017,2
781,887,956,1017,2
781,887,956,1016,2
781,887,956,1017,2
781,886,956,1018,2
780,886,957,1017,2
780,887,956,1017,2
781,887,957,1016,2
781,887,956,1017,2
781,887,957,1017,2
780,887,956,1017,2
780,887,956,1017,2
780,887,957,1017,2
780,886,956,1017,2
780,887,956,1017,2
779,887,956,1018,2
779,887,956,1017,2
780,887,956,1016,2
780,887,955,1018,2
780,887,956,1016,2
779,886,955,1018,2
779,887,956,1017,2
778,887,955,1016,2
779,887,956,1016,2
779,887,955,1016,2
778,887,956,1017,2
778,887,956,1017,2
778,888,956,1017,2
777,886,955,1018,2
777,887,955,1017,2
779,887,956,1017,2
779,887,955,1018,2
779,887,956,1017,2
779,887,956,1018,2
777,887,955,1018,2
779,887,955,1018,2
780,887,955,1018,2
780,886,955,1018,2
780,887,955,1017,2
781,887,956,1017,2
781,887,956,1017,2
781,887,956,1017,2
781,887,955,1016,2
780,887,956,1018,2
780,886,956,1017,2
780,887,955,1017,2
779,887,956,1017,2
780,887,956,1017,2
780,887,956,1017,2
780,887,955,1017,2
780,886,956,1016,2
780,887,957,1016,2
781,887,956,1017,2
780,886,957,1017,2
780,887,956,1017,2
779,886,956,1018,2
780,887,957,1018,2
780,887,957,1016,2
779,887,955,1017,2
779,887,956,1017,2
779,886,956,1017,2
779,887,956,1017,2
779,887,956,1017,2
779,887,956,1016,2
779,886,955,1017,2
779,886,955,1018,2
779,887,955,1018,2
779,887,956,1017,2
779,886,955,1018,2
780,886,956,1017,2
780,887,956,1016,2
780,887,956,1017,2
780,887,956,1018,2
779,887,956,1018,2
779,887,956,1016,2
778,886,955,1017,2
778,887,955,1017,2
778,886,956,1017,2
779,887,955,1017,2
779,887,955,1017,2
780,886,956,1018,2
779,887,956,1017,2
779,887,956,1016,2
778,887,956,1016,2
779,886,956,1016,2
779,887,956,1017,2
780,887,956,1017,2
780,887,956,1017,2
781,887,956,1017,2
781,887,956,1016,2
780,886,957,1016,2
780,887,955,1017,2
780,887,956,1017,2
780,886,956,1016,2
780,886,957,1017,2
780,886,956,1016,2
780,887,956,1016,2
779,886,956,1016,2
779,887,956,1016,2
779,887,956,1017,2
779,886,956,1016,2
779,887,955,1017,2
779,886,956,1016,2
779,887,955,1017,2
778,887,956,1017,2
778,887,956,1017,2
777,886,955,1017,2
778,887,955,1017,2
779,886,955,1017,2
779,887,955,1017,2
778,887,956,1017,2
778,887,956,1017,2
779,886,956,1016,2
779,887,955,1018,2
779,886,956,1016,2
779,886,956,1018,2
779,887,956,1017,2
779,886,956,1016,2
779,887,955,1016,2
780,886,956,1017,2
780,886,956,1017,2
780,886,956,1017,2
779,886,956,1016,2
778,887,955,1017,2
778,887,956,1016,2
778,887,956,1017,2
779,887,956,1017,2
778,886,955,1017,2
778,886,955,1017,2
778,886,956,1018,2
777,886,955,1016,2
777,886,956,1017,2
776,886,955,1017,2
777,887,955,1017,2
779,887,955,1017,2
778,886,955,1017,2
778,886,955,1017,2
777,886,955,1017,2
778,886,955,1018,2
779,886,955,1017,2
779,887,955,1017,2
779,886,956,1017,2
780,887,956,1017,2
779,886,956,1017,2
778,886,956,1017,2
777,887,956,1016,2
778,886,955,1016,2
779,886,955,1017,2
779,886,956,1017,2
778,886,955,1016,2
778,886,955,1018,2
776,886,955,1017,2
775,886,954,1017,2
775,886,954,1018,2
775,886,955,1017,2
776,886,955,1017,2
777,886,955,1017,2
778,886,955,1017,2
777,886,955,1017,2
777,886,955,1017,2
776,886,955,1017,2
778,887,955,1017,2
777,887,955,1017,2
779,887,955,1017,2
779,886,956,1018,2
779,886,956,1017,2
779,886,956,1016,2
779,886,955,1017,2
779,886,955,1017,2
779,886,956,1016,2
779,886,956,1016,2
779,886,956,1017,2
779,886,956,1016,2
778,886,956,1017,2
779,886,955,1016,2
779,886,955,1017,2
779,885,956,1017,2
778,886,956,1016,2
778,886,956,1017,2
778,886,955,1016,2
778,886,956,1016,2
778,886,956,1017,2
779,886,955,1017,2
778,886,955,1017,2
777,886,956,1017,2
777,886,954,1017,2
777,886,956,1016,2
778,886,955,1017,2
778,886,955,1016,2
778,886,956,1017,2
779,886,956,1016,2
779,887,955,1017,2
779,886,955,1017,2
779,886,956,1017,2
779,887,955,1017,2
779,887,955,1016,2
779,885,956,1018,2
779,886,956,1016,2
779,886,955,1016,2
779,887,956,1017,2
779,886,955,1017,2
779,887,955,1017,2
778,886,955,1017,2
778,886,956,1018,2
778,886,956,1016,2
779,886,955,1017,2
779,886,956,1017,2
779,885,954,1018,2
779,887,955,1017,2
778,885,956,1017,2
779,886,956,1016,2
779,886,956,1017,2
778,886,956,1017,2
775,886,956,1016,2
774,886,954,1017,2
774,886,955,1016,2
771,886,955,1017,2
774,886,955,1016,2
776,886,954,1018,2
776,886,954,1018,2
777,886,955,1016,2
777,887,954,1017,2
777,886,954,1017,2
776,885,954,1017,2
778,886,955,1017,2
777,886,955,1017,2
777,886,955,1017,2
776,886,955,1017,2
777,885,955,1017,2
778,886,955,1016,2
777,886,954,1017,2
777,886,955,1018,2
776,886,955,1016,2
775,886,955,1016,2
775,886,954,1017,2
774,887,955,1017,2
775,886,954,1018,2
776,886,954,1017,2
777,886,954,1017,2
775,886,954,1016,2
775,886,955,1017,2
776,886,955,1017,2
777,886,955,1017,2
779,886,955,1017,2
779,886,956,1017,2
780,886,955,1016,2
780,886,955,1017,2
779,886,956,1017,2
779,886,956,1017,2
778,886,955,1017,2
779,886,955,1016,2
779,885,956,1017,2
779,886,956,1016,2
779,886,956,1017,2
777,885,954,1017,2
777,886,956,1017,2
778,886,955,1017,2
777,885,956,1018,2
778,885,956,1017,2
778,886,956,1017,2
779,886,956,1016,2
778,885,955,1018,2
778,886,956,1017,2
778,886,955,1017,2
778,885,955,1017,2
778,886,956,1017,2
778,886,955,1016,2
778,886,956,1016,2
777,886,956,1017,2
779,885,956,1016,2
778,886,956,1017,2
778,885,955,1017,2
777,886,956,1016,2
778,885,956,1017,2
778,885,955,1017,2
778,885,956,1017,2
777,886,955,1017,2
778,886,955,1017,2
777,885,955,1017,2
778,885,955,1016,2
778,885,955,1018,2
776,886,955,1016,2
777,886,955,1017,2
776,886,955,1017,2
777,886,955,1017,2
777,886,955,1018,2
774,886,955,1017,2
774,886,954,1016,2
776,885,955,1017,2
776,886,955,1017,2
775,886,955,1016,2
776,886,955,1016,2
776,886,955,1017,2
775,886,954,1017,2
776,885,954,1017,2
775,885,955,1016,2
775,886,955,1017,2
775,886,955,1016,2
776,885,955,1017,2
777,885,954,1016,2
777,886,955,1017,2
777,885,954,1016,2
778,885,954,1016,2
778,886,954,1017,2
778,886,956,1017,2
778,885,954,1016,2
779,885,956,1016,2
777,885,955,1016,2
778,885,955,1017,2
777,886,955,1016,2
777,885,955,1016,2
777,885,956,1017,2
777,886,955,1017,2
777,885,956,1016,2
778,886,955,1017,2
777,886,956,1017,2
778,885,956,1017,2
778,885,954,1017,2
778,886,955,1017,2
779,885,955,1017,2
779,885,956,1017,2
779,886,955,1017,2
779,885,956,1017,2
780,885,956,1016,2
779,885,956,1017,2
780,885,956,1016,2
779,885,956,1017,2
780,885,956,1016,2
779,886,954,1016,2
779,884,956,1017,2
779,885,956,1016,2
779,885,956,1017,2
779,886,956,1016,2
778,885,956,1016,2
779,886,956,1016,2
779,885,955,1017,2
778,885,956,1016,2
778,886,956,1017,2
778,885,955,1017,2
778,885,955,1017,2
778,885,956,1016,2
778,885,956,1017,2
778,885,956,1017,2
778,886,956,1016,2
778,885,955,1016,2
778,885,956,1017,2
779,885,955,1016,2
778,885,956,1017,2
778,884,956,1016,2
778,885,956,1017,2
778,886,955,1016,2
778,885,956,1017,2
778,885,956,1016,2
778,885,955,1018,2
778,885,956,1017,2
778,885,955,1017,2
779,885,956,1017,2
778,886,955,1016,2
778,885,955,1017,2
777,885,955,1016,2
775,886,955,1017,2
775,885,955,1017,2
774,885,955,1016,2
775,885,955,1017,2
776,885,954,1016,2
778,885,955,1016,2
777,885,955,1017,2
777,885,955,1016,2
775,886,956,1017,2
775,885,954,1016,2
775,885,954,1017,2
775,885,955,1016,2
774,886,955,1016,2
773,885,954,1017,2
775,885,954,1017,2
777,885,954,1017,2
777,885,954,1017,2
776,885,955,1016,2
777,885,955,1016,2
776,885,955,1016,2
777,886,955,1017,2
777,885,955,1016,2
778,885,955,1017,2
777,886,955,1016,2
778,886,954,1017,2
778,886,955,1017,2
