Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,79,64,199,284,15.96,1019.82,27.96,949.86
1,79,64,199,285,15.96,1019.82,27.96,955.25
2,78,64,198,285,15.96,1019.82,27.96,947.18
3,78,64,198,285,15.96,1019.82,27.96,945.85
4,78,64,198,284,15.96,1019.82,27.94,946.52
5,78,64,199,284,15.96,1019.82,27.96,945.19
6,78,64,198,285,15.96,1019.81,27.94,951.20
7,79,64,197,284,15.96,1019.81,27.94,951.20
8,78,64,198,285,15.96,1019.80,27.94,947.18
9,78,64,197,285,15.96,1019.80,27.94,951.87
10,78,64,198,284,15.95,1019.81,27.95,951.87
11,78,64,198,285,15.96,1019.81,27.94,949.86
12,78,64,198,285,15.95,1019.82,27.93,957.29
13,78,64,198,284,15.95,1019.82,27.93,950.53
14,78,63,197,285,15.95,1019.82,27.93,952.55
15,77,64,197,284,15.95,1019.82,27.91,945.85
16,77,63,197,284,15.96,1019.83,27.91,954.58
17,78,64,197,284,15.96,1019.83,27.91,953.22
18,78,63,197,284,15.96,1019.83,27.90,948.52
19,78,63,197,284,15.95,1019.83,27.89,949.86
20,78,63,197,284,15.95,1019.82,27.90,955.93
21,78,63,197,284,15.95,1019.83,27.90,951.87
22,77,63,196,284,15.95,1019.82,27.88,949.86
23,77,64,196,284,15.95,1019.83,27.90,949.86
24,77,64,197,284,15.95,1019.82,27.88,953.22
25,78,63,196,284,15.95,1019.82,27.88,961.40
26,77,63,196,284,15.95,1019.83,27.87,955.93
27,77,63,196,284,15.95,1019.84,27.87,951.87
28,78,63,196,283,15.95,1019.84,27.87,958.66
29,77,63,196,284,15.95,1019.85,27.85,946.52
30,77,62,197,284,15.95,1019.84,27.86,955.93
31,77,62,195,285,15.95,1019.85,27.85,952.55
32,78,63,196,284,15.95,1019.85,27.83,957.29
33,77,63,196,284,15.95,1019.85,27.84,949.86
34,77,63,196,284,15.95,1019.85,27.84,949.86
35,77,63,196,284,15.95,1019.85,27.83,955.93
36,78,63,196,284,15.95,1019.85,27.83,950.53
37,78,62,196,284,15.95,1019.85,27.82,951.87
38,78,63,196,284,15.95,1019.85,27.82,955.93
39,77,63,196,284,15.95,1019.85,27.82,952.55
40,78,62,196,285,15.95,1019.86,27.83,957.29
41,77,62,195,283,15.95,1019.85,27.82,950.53
42,78,62,195,284,15.95,1019.86,27.81,950.53
43,78,62,196,284,15.95,1019.85,27.81,951.87
44,78,62,196,284,15.95,1019.85,27.82,952.55
45,78,62,196,285,15.95,1019.86,27.79,947.85
46,78,62,196,285,15.95,1019.86,27.79,957.98
47,78,62,195,284,15.95,1019.85,27.80,954.58
48,77,62,195,285,15.95,1019.85,27.81,951.20
49,77,62,195,284,15.95,1019.86,27.80,951.87
50,77,62,195,284,15.95,1019.86,27.81,951.87
51,77,61,195,285,15.95,1019.86,27.79,947.85
52,78,62,195,284,15.95,1019.85,27.81,953.22
53,77,62,194,284,15.95,1019.85,27.80,945.85
54,77,62,195,284,15.95,1019.85,27.80,947.85
55,78,62,195,284,15.95,1019.86,27.79,950.53
56,78,62,195,285,15.95,1019.86,27.81,949.19
57,78,62,195,285,15.95,1019.86,27.78,950.53
58,77,62,194,285,15.95,1019.86,27.78,948.52
59,77,62,195,285,15.94,1019.86,27.79,955.93
60,77,62,194,285,15.94,1019.86,27.78,951.87
61,77,62,194,284,15.94,1019.87,27.80,955.25
62,77,62,194,285,15.94,1019.86,27.79,948.52
63,78,62,195,285,15.94,1019.87,27.78,947.85
64,78,62,194,285,15.94,1019.88,27.79,954.58
65,78,62,194,285,15.94,1019.88,27.79,952.55
66,77,62,194,285,15.94,1019.88,27.78,948.52
67,77,62,194,284,15.94,1019.88,27.79,950.53
68,77,61,195,285,15.94,1019.88,27.79,950.53
69,77,62,194,285,15.94,1019.88,27.79,955.93
70,78,61,194,285,15.94,1019.87,27.78,953.22
71,77,61,193,284,15.94,1019.87,27.78,950.53
72,77,61,194,285,15.94,1019.87,27.79,954.58
73,77,61,193,285,15.94,1019.87,27.79,947.85
74,77,61,193,285,15.94,1019.87,27.78,945.19
75,78,61,194,285,15.94,1019.88,27.79,955.25
76,77,62,193,285,15.94,1019.89,27.78,946.52
77,77,61,194,286,15.94,1019.88,27.79,947.85
78,77,61,193,285,15.94,1019.89,27.78,948.52
79,77,61,194,285,15.94,1019.88,27.80,957.29
80,77,62,194,285,15.94,1019.89,27.80,949.19
81,77,61,194,286,15.94,1019.89,27.80,949.19
82,77,61,194,286,15.94,1019.89,27.80,949.19
83,77,61,193,286,15.94,1019.89,27.80,947.18
84,78,61,193,286,15.94,1019.89,27.80,942.54
85,76,61,193,286,15.94,1019.89,27.82,949.19
86,77,61,193,285,15.94,1019.89,27.81,949.86
87,76,61,193,285,15.94,1019.89,27.81,952.55
88,77,61,193,286,15.94,1019.90,27.82,947.85
89,77,61,193,286,15.94,1019.90,27.82,945.19
90,77,61,193,286,15.94,1019.90,27.82,946.52
91,77,61,193,285,15.94,1019.90,27.83,953.22
92,77,61,193,286,15.94,1019.90,27.83,947.85
93,78,61,193,286,15.94,1019.90,27.83,943.86
94,77,61,193,286,15.94,1019.91,27.84,949.19
95,77,61,193,286,15.94,1019.90,27.83,944.52
96,78,60,192,287,15.94,1019.91,27.85,946.52
